shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,numberfonttype,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamefonttype,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,shortsnumberfonttype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,shortstyle,jerseyfit
1,220,83,0,0,20,20,85,220,229,220,220,6,70,85,220,13,0,20,80,0,1,229,85,105,220,35,85,0,220,40,7,220,20,229,0,6,80,80,80,91,220,0,1,-1,0,0,813,71,25,0,383,0,0,0,83,0,0
1,220,188,0,0,220,220,220,220,83,220,220,6,177,220,220,13,0,220,220,0,1,49,220,83,220,41,220,0,220,49,0,220,220,188,0,6,220,220,220,70,220,0,2,-1,0,0,5496,100,100,0,383,0,0,0,92,0,0
1,12,30,0,0,220,12,12,220,229,220,12,94,226,220,12,1,0,220,12,0,1,229,12,30,220,226,220,0,220,30,20,220,12,229,0,94,220,12,220,226,220,0,0,-1,0,0,814,66,32,0,393,0,1,0,90,0,0
1,220,30,0,0,12,220,220,12,30,12,220,94,26,12,220,1,0,12,220,0,1,30,220,30,12,26,12,0,12,30,20,12,220,30,0,94,12,220,12,26,12,0,1,-1,0,0,815,95,95,0,393,0,1,0,90,0,0
1,12,104,0,0,163,12,12,112,223,112,12,94,92,232,12,1,0,163,12,0,1,124,12,223,232,110,232,0,163,124,7,232,12,104,0,94,112,12,112,222,163,0,2,-1,0,0,5497,97,97,0,393,0,1,0,89,0,0
0,12,199,0,0,186,220,220,12,92,12,12,103,226,188,12,1,0,186,220,0,1,20,220,92,12,226,188,0,12,20,0,12,220,199,0,7,188,220,188,226,12,0,0,-1,0,0,816,93,93,0,417,0,0,0,97,0,0
0,106,230,0,0,7,6,105,155,230,82,7,103,226,20,155,1,0,1,154,0,1,230,105,230,106,226,106,0,1,230,0,20,6,230,0,7,155,154,82,226,7,0,1,-1,0,0,817,94,94,0,417,0,0,0,97,0,0
0,71,38,0,0,138,0,38,182,210,182,0,103,62,138,182,1,0,138,61,0,1,130,71,35,71,110,138,0,0,31,0,71,0,74,0,7,141,182,141,203,0,0,2,-1,0,0,5498,82,16,0,417,0,0,0,92,0,0
0,0,39,0,0,100,12,12,5,229,5,166,103,226,101,5,8,0,100,12,0,1,229,12,24,0,226,101,0,166,205,7,0,12,229,0,8,105,12,105,226,166,0,0,-1,0,0,818,53,44,0,418,0,0,0,89,0,0
0,220,229,0,0,186,220,220,220,105,220,220,103,206,188,220,8,0,186,220,0,1,34,220,228,220,29,188,0,220,229,7,220,220,212,0,8,188,220,188,90,220,0,1,-1,0,0,819,82,14,0,418,0,0,0,91,0,0
0,220,227,0,0,186,220,220,220,69,220,220,103,53,188,220,8,0,186,220,0,1,9,220,227,220,7,188,0,220,227,0,220,220,64,0,8,188,220,188,56,220,0,2,-1,0,0,5499,71,28,0,418,0,0,0,92,0,0
1,51,230,0,0,204,204,51,51,230,51,204,102,227,51,51,52,0,204,51,0,1,230,51,230,51,227,51,0,204,230,0,51,204,230,0,102,51,51,51,227,204,0,0,-1,0,0,820,96,96,0,420,0,0,0,96,0,0
1,220,30,0,0,220,220,220,220,17,220,220,102,26,220,220,52,0,220,220,0,1,172,220,17,220,162,220,0,220,172,0,220,220,30,0,102,220,220,220,15,220,0,1,-1,0,0,821,96,96,0,420,0,0,0,97,0,0
1,220,24,0,0,220,220,220,220,150,220,220,102,22,220,220,52,0,220,220,0,1,144,220,100,220,224,220,0,220,229,0,220,220,150,0,102,220,220,220,85,220,0,2,-1,0,0,5500,50,49,0,420,0,0,0,94,0,0
1,123,62,0,0,220,220,220,0,130,0,0,98,226,220,0,8,0,220,220,0,1,1,220,71,123,226,220,0,0,23,19,123,220,55,0,98,220,220,220,226,0,0,0,-1,0,0,4842,56,38,0,422,0,0,0,99,0,0
1,220,62,0,0,0,0,123,220,230,220,220,98,53,123,220,8,0,0,0,0,1,230,123,130,220,11,123,0,220,14,7,220,0,230,0,98,0,0,0,112,220,0,1,-1,0,0,4841,78,16,0,422,0,0,0,93,0,0
1,220,39,0,0,220,220,220,220,39,220,220,98,24,220,220,8,0,220,220,0,1,39,220,39,220,24,220,0,220,39,0,220,220,39,0,3,220,220,220,24,220,0,2,-1,0,0,5501,100,100,0,422,0,0,0,100,0,0
0,0,226,0,0,220,220,220,5,14,5,166,8,225,220,5,8,0,220,220,0,0,193,220,226,0,225,220,0,166,227,0,0,220,7,0,13,220,220,220,225,166,0,0,-1,0,0,3226,90,7,0,423,0,0,0,99,0,0
0,220,227,0,0,220,220,220,220,30,220,220,2,87,220,220,8,0,220,220,0,0,0,220,226,220,0,220,0,220,226,7,220,220,101,0,2,220,220,220,27,220,0,1,-1,0,0,3227,85,12,0,423,0,0,0,99,0,0
0,220,0,0,0,220,220,220,220,219,220,220,8,25,220,220,6,0,220,220,0,0,253,220,219,220,25,220,0,220,253,0,220,220,0,0,13,220,220,220,25,220,0,2,-1,0,0,5502,95,95,0,423,0,0,0,100,0,0
0,12,30,0,0,255,255,234,12,29,12,12,2,225,234,12,1,0,255,16,0,1,29,234,29,12,225,234,0,12,29,0,12,255,30,0,2,16,16,16,225,12,0,0,-1,0,0,824,95,95,0,433,0,0,0,95,0,0
0,12,229,0,0,12,12,12,12,229,12,12,2,224,12,12,1,0,12,12,0,1,229,12,229,12,224,12,0,12,229,7,12,12,229,0,2,12,12,12,224,12,0,1,-1,0,0,825,94,94,0,433,0,0,0,95,0,0
0,12,22,0,0,12,12,12,12,51,12,12,2,24,12,12,1,0,12,12,0,1,213,12,51,12,24,12,0,12,213,0,12,12,22,0,2,12,12,12,24,12,0,2,-1,0,0,5504,100,100,0,433,0,0,0,91,0,0
1,20,214,0,0,220,220,220,32,17,32,98,8,220,220,32,1,0,220,220,0,1,83,220,162,20,124,220,0,98,107,19,20,220,29,0,8,220,220,220,176,98,0,0,-1,0,0,6231,58,40,0,436,0,0,0,99,0,0
1,15,231,0,0,119,119,15,5,229,5,119,8,226,15,5,1,0,119,5,0,1,228,15,229,15,226,15,0,119,228,7,15,119,231,0,8,5,5,5,226,119,0,1,-1,0,0,6232,90,90,0,436,0,0,0,98,0,0
1,220,28,0,0,220,220,220,220,93,220,220,4,81,220,220,1,0,220,220,0,1,229,220,28,220,225,220,0,220,28,0,220,220,97,0,4,220,220,220,78,220,0,2,-1,0,0,6233,64,35,0,436,0,0,0,92,0,0
1,220,230,0,0,220,220,220,220,29,220,220,3,25,220,220,1,0,220,220,0,1,150,220,229,220,25,220,0,220,230,0,220,220,16,0,3,220,220,220,25,220,0,0,-1,0,0,5071,80,16,0,445,0,1,0,96,0,0
1,12,59,0,0,12,12,12,220,188,220,12,12,225,12,12,1,0,12,12,0,1,31,12,33,220,225,12,0,220,19,4,220,12,174,0,12,12,12,12,225,220,0,1,-1,0,0,5080,62,31,0,445,0,1,0,96,0,0
1,220,227,0,0,220,220,220,220,108,220,220,3,85,220,220,1,0,220,220,0,1,14,220,227,220,12,220,0,220,226,0,220,220,100,0,3,220,220,220,92,220,0,2,-1,0,0,5505,82,17,0,445,0,0,0,100,0,0
1,220,45,0,0,220,12,12,12,229,12,220,105,25,220,220,55,1,220,12,0,1,229,12,31,12,25,220,0,12,187,19,12,12,229,0,105,220,12,220,25,12,0,0,-1,0,0,1508,65,32,0,448,0,0,0,96,0,0
1,11,30,0,0,181,214,11,174,30,220,214,105,195,181,28,55,1,181,28,0,1,31,11,30,181,195,181,0,220,31,19,220,214,30,0,105,174,28,174,195,181,0,1,-1,0,0,1509,95,95,0,448,0,0,0,94,0,0
1,220,42,0,0,220,220,220,220,143,64,220,105,57,128,220,55,1,0,220,0,1,20,220,90,220,17,220,0,0,4,0,128,220,69,0,105,220,220,64,122,220,0,2,-1,0,0,1803,77,19,0,448,0,0,0,93,0,0
1,220,229,0,0,220,220,220,220,49,156,220,105,132,67,220,55,1,40,220,0,1,39,220,229,220,33,220,0,40,229,7,67,220,149,0,105,220,220,156,42,220,0,3,-1,0,0,5266,77,18,0,448,0,0,0,95,0,0
1,102,84,0,0,220,0,102,220,229,220,0,105,227,220,51,55,1,220,51,0,1,229,102,130,220,227,220,0,220,45,7,220,0,229,0,105,220,51,220,227,220,0,0,-1,0,0,1510,76,20,0,449,0,0,0,92,0,0
1,220,62,0,0,55,220,220,100,82,100,220,105,57,121,220,55,1,55,220,0,1,0,220,82,121,22,121,0,55,0,0,121,220,62,0,105,100,220,100,72,55,0,1,-1,0,0,1511,97,97,0,449,0,0,0,92,0,0
1,12,29,0,0,12,220,220,220,29,220,12,105,226,12,12,55,1,12,220,0,1,29,220,29,220,226,12,0,220,29,7,220,220,29,0,105,12,220,12,226,220,0,2,-1,0,0,1804,96,96,0,449,0,0,0,97,0,0
1,30,39,0,0,133,178,30,220,183,220,178,105,225,183,50,55,1,133,50,0,1,134,30,16,220,225,183,0,220,151,7,220,178,216,0,105,216,50,216,225,220,0,0,-1,0,0,1512,81,13,0,450,0,1,0,90,0,0
1,195,214,0,0,12,148,195,12,30,12,148,105,26,12,223,55,1,12,223,0,1,30,195,183,12,26,12,0,12,135,0,12,148,30,0,105,12,223,12,26,12,0,1,-1,0,0,1513,85,11,0,450,0,1,0,91,0,0
1,220,57,0,0,234,220,220,220,41,73,220,105,48,65,220,55,1,234,220,0,1,230,220,41,220,226,65,0,234,230,7,65,220,57,0,105,73,220,73,34,220,0,2,-1,0,0,1805,92,92,0,450,0,1,0,96,0,0
1,220,230,0,0,12,220,220,12,103,12,220,105,164,12,220,55,1,12,220,0,1,20,220,229,12,16,12,0,12,229,11,12,220,174,0,105,12,220,12,89,12,0,0,-1,0,0,1514,67,23,0,452,0,0,0,96,0,0
1,220,178,0,0,12,220,220,12,50,12,220,105,61,12,220,55,1,12,220,0,1,36,220,109,12,31,12,0,12,36,19,12,220,70,0,105,12,220,12,43,12,0,1,-1,0,0,1515,86,5,0,452,0,0,0,98,0,0
1,220,143,0,0,12,220,220,12,78,12,220,105,144,12,220,55,1,12,220,0,1,121,220,214,12,104,12,0,12,194,14,12,220,157,0,105,12,220,12,67,12,0,2,-1,0,0,1806,82,14,0,452,0,0,0,85,0,0
1,220,70,0,0,220,12,12,12,72,12,220,105,62,220,220,55,1,220,12,0,1,18,12,217,12,15,220,0,12,203,7,12,12,73,0,105,220,12,220,62,12,0,3,-1,0,0,5037,47,43,0,452,0,0,0,98,0,0
1,75,229,0,0,30,220,220,220,83,220,30,105,226,75,150,55,1,30,220,0,1,24,220,229,220,226,75,0,220,229,0,220,220,154,0,105,150,220,150,226,220,0,0,-1,0,0,1520,64,33,0,457,0,0,0,92,0,0
1,25,91,0,0,205,25,25,65,68,65,25,105,63,58,75,55,1,205,75,0,1,224,25,59,58,219,58,0,205,38,15,58,25,74,0,105,65,75,65,58,205,0,1,-1,0,0,1521,82,14,0,457,0,0,0,92,0,0
1,12,64,0,0,190,12,12,65,211,65,12,105,54,190,12,55,1,190,12,0,1,224,12,211,190,219,190,0,190,224,7,190,12,64,0,105,65,12,65,205,190,0,2,-1,0,0,5269,95,95,0,457,0,0,0,97,0,0
1,220,230,0,0,175,220,220,12,25,12,220,105,127,26,220,55,1,175,220,0,1,190,220,230,12,16,26,0,12,230,0,12,220,29,0,105,30,220,30,59,12,0,0,-1,0,0,830,81,16,0,459,0,0,0,95,0,0
1,12,16,0,0,220,12,12,220,229,220,12,105,224,220,12,55,1,220,12,0,1,229,12,14,220,224,220,0,220,14,0,220,12,229,0,105,220,12,220,224,220,0,1,-1,0,0,831,87,10,0,459,0,0,0,67,0,0
1,12,25,0,0,205,12,12,40,83,40,12,105,21,70,12,55,1,205,12,0,1,227,12,83,70,221,70,0,205,227,0,70,12,25,0,105,40,12,40,69,205,0,2,-1,0,0,5507,97,97,0,459,0,0,0,99,0,0
1,220,30,0,0,220,12,12,12,228,12,220,105,26,220,220,55,1,220,12,0,1,228,12,27,12,25,220,0,12,31,0,12,12,228,0,105,220,12,220,26,12,0,0,-1,0,0,1522,66,32,0,461,0,0,0,85,0,0
1,183,51,0,0,220,20,87,165,183,165,227,105,165,220,34,55,1,220,165,0,1,227,87,41,87,20,220,0,20,214,7,87,20,34,0,105,220,165,220,87,20,0,1,-1,0,0,1523,57,23,0,461,0,0,0,89,0,0
1,220,193,0,0,12,220,220,12,171,12,220,105,182,12,220,55,1,12,220,0,1,119,220,171,12,107,12,0,12,119,7,12,220,193,0,105,12,220,12,158,12,0,2,-1,0,0,1524,93,93,0,461,0,0,0,96,0,0
1,12,29,0,0,12,240,77,34,29,34,12,105,29,12,12,55,1,12,34,0,1,29,77,29,77,237,12,0,240,29,16,77,240,29,0,105,12,34,12,66,240,0,3,-1,0,0,1525,97,97,0,461,0,0,0,85,0,0
1,12,179,0,0,122,220,220,220,95,220,12,105,226,95,12,55,1,122,220,0,1,121,220,114,220,226,95,0,220,139,7,220,220,161,0,105,161,220,161,226,220,0,0,-1,0,0,832,61,21,0,462,0,1,0,96,0,0
1,220,229,0,0,235,220,220,130,60,88,220,105,88,50,220,55,1,197,220,0,1,205,220,229,90,197,90,0,197,229,19,50,220,105,0,105,130,220,88,50,235,0,1,-1,0,0,833,77,20,0,462,0,1,0,85,0,0
1,12,49,0,0,214,12,12,49,182,49,12,105,40,182,12,55,1,214,12,0,1,220,12,182,182,214,182,0,214,220,7,182,12,49,0,105,49,12,49,169,214,0,2,-1,0,0,5753,93,93,0,462,0,1,0,95,0,0
1,220,230,0,0,16,220,220,139,87,139,220,105,133,80,220,55,1,16,220,0,1,16,220,230,80,13,80,0,16,230,14,80,220,149,0,105,139,220,139,74,16,0,0,-1,0,0,1526,67,19,0,463,0,0,0,81,0,0
1,220,169,0,0,12,220,220,12,30,12,220,105,26,12,220,55,1,12,220,0,1,30,220,82,12,26,12,0,12,19,7,12,220,31,0,105,12,220,12,26,12,0,1,-1,0,0,1527,81,16,0,463,0,0,0,98,0,0
1,220,58,0,0,43,220,220,54,163,54,220,105,51,163,220,55,1,43,220,0,1,43,220,114,163,43,163,0,43,52,7,163,220,54,0,105,54,220,54,136,43,0,2,-1,0,0,6159,81,15,0,463,0,0,0,80,0,0
1,26,38,0,0,220,146,26,220,230,220,146,105,226,220,27,55,1,220,27,0,1,230,26,40,220,226,220,0,220,182,9,220,146,230,0,105,220,27,220,226,220,0,3,-1,0,0,8375,78,19,0,463,0,0,0,98,0,0
1,220,75,0,0,12,220,220,12,27,12,220,105,77,12,220,55,1,12,220,0,1,112,220,30,12,0,12,0,12,0,7,12,220,46,0,105,12,220,12,31,12,0,0,-1,0,0,3454,69,25,0,467,0,0,0,99,0,0
1,220,229,0,0,12,220,220,12,31,12,220,105,25,12,220,55,1,12,220,0,1,31,220,229,12,25,12,0,12,229,7,12,220,31,0,105,12,220,12,25,12,0,1,-1,0,0,3455,86,12,0,467,0,0,0,99,0,0
1,12,30,0,0,220,12,12,220,103,220,12,105,38,220,12,55,1,220,12,0,1,229,12,31,220,228,220,0,220,31,0,220,12,39,0,105,220,12,220,101,220,0,2,-1,0,0,6164,88,7,0,467,0,0,0,92,0,0
1,12,111,0,0,220,12,12,220,229,220,12,105,225,220,12,55,1,220,12,0,1,229,12,141,220,225,220,0,220,28,0,220,12,229,0,105,220,12,220,225,220,0,3,-1,0,0,6677,73,23,0,467,0,0,0,99,0,0
1,205,19,0,0,210,0,85,165,218,165,210,105,165,205,0,55,1,210,165,0,1,230,85,218,85,0,205,0,0,230,13,85,0,19,0,105,0,165,0,85,0,0,0,-1,0,0,836,96,96,0,472,0,0,0,84,0,0
1,205,3,0,0,90,222,205,95,111,95,222,105,96,91,3,55,1,90,3,0,1,110,205,216,91,93,91,0,90,232,13,91,222,114,0,105,95,3,95,94,90,0,1,-1,0,0,837,69,19,0,472,0,0,0,85,0,0
1,195,227,0,0,12,215,195,129,69,129,215,105,129,59,3,55,1,12,3,0,1,15,195,227,59,12,59,0,12,227,3,59,215,144,0,105,129,3,129,59,12,0,2,-1,0,0,5509,85,12,0,472,0,0,0,98,0,0
1,220,161,0,0,190,220,220,53,25,53,220,105,53,21,220,55,1,190,220,0,1,226,220,92,21,221,21,0,190,16,0,21,220,63,0,105,53,220,53,21,190,0,0,-1,0,0,838,84,12,0,477,0,0,0,86,0,0
1,12,201,0,0,220,12,12,220,229,220,12,105,225,220,12,55,1,220,12,0,1,230,12,129,220,225,220,0,220,165,0,220,12,230,0,105,220,12,220,225,220,0,1,-1,0,0,839,79,17,0,477,0,0,0,87,0,0
1,220,99,0,0,12,220,220,12,31,12,220,105,26,12,220,55,1,12,220,0,1,31,220,100,12,25,12,0,12,101,0,12,220,31,0,105,12,220,12,25,12,0,2,-1,0,0,4011,63,33,0,477,0,0,0,87,0,0
1,220,82,0,0,186,220,220,53,32,53,220,105,69,32,220,55,1,186,220,0,1,184,220,43,35,18,32,0,27,22,0,35,220,63,0,105,64,220,64,36,27,0,0,-1,0,0,1528,86,12,0,479,0,0,0,86,0,0
1,12,25,0,0,197,12,12,32,178,32,12,105,25,168,12,55,1,197,12,0,1,194,21,178,168,194,168,0,197,194,0,168,16,25,0,105,32,9,32,177,197,0,1,-1,0,0,1529,94,94,0,479,0,0,0,98,0,0
1,220,77,0,0,0,220,220,66,150,66,220,105,66,135,220,55,1,0,220,0,1,0,220,150,135,0,135,0,0,0,7,135,220,77,0,105,66,220,66,135,0,0,2,-1,0,0,1810,94,94,0,479,0,0,0,97,0,0
1,12,34,0,0,220,12,12,220,230,220,12,105,226,220,12,55,1,220,12,0,1,230,12,28,220,226,220,0,220,230,12,220,12,230,0,105,220,12,220,226,220,0,0,-1,0,0,3758,72,26,0,480,0,0,0,86,0,0
1,12,253,0,0,118,12,12,37,28,37,12,105,29,102,12,55,1,118,12,0,1,230,12,253,102,226,102,0,118,253,7,102,12,34,0,105,37,12,37,24,118,0,1,-1,0,0,3759,81,11,0,480,0,0,0,92,0,0
1,220,229,0,0,12,220,220,12,30,12,220,105,25,12,220,55,1,12,220,0,1,30,220,229,12,25,12,0,12,229,0,12,220,30,0,105,12,220,12,25,12,0,2,-1,0,0,5267,88,10,0,480,0,0,0,97,0,0
1,40,228,0,0,220,166,40,220,228,220,166,105,227,220,40,55,1,220,40,0,1,228,40,228,220,227,220,0,220,228,7,220,166,228,0,105,220,40,220,227,220,0,0,-1,0,0,1530,95,95,0,481,0,0,0,94,0,0
1,220,39,0,0,198,220,220,47,12,47,220,105,35,32,220,55,1,198,220,0,1,228,220,12,32,229,32,0,198,228,7,32,220,39,0,105,47,220,47,12,198,0,1,-1,0,0,1531,95,95,0,481,0,0,0,94,0,0
1,12,91,0,0,227,12,12,93,71,93,12,105,79,71,12,55,1,227,12,0,1,227,12,26,71,249,71,0,227,253,0,71,12,93,0,105,93,12,93,50,227,0,2,-1,0,0,5303,87,9,0,481,0,0,0,93,0,0
1,220,31,0,0,12,220,220,12,31,12,220,105,26,12,220,55,1,12,220,0,1,31,220,31,12,26,12,0,12,31,0,12,220,31,0,105,12,220,12,26,12,0,3,-1,0,0,2788,95,95,0,481,0,0,0,94,0,0
1,55,68,0,0,200,40,55,30,220,30,40,105,45,195,85,55,1,200,85,0,1,229,55,42,195,226,195,0,200,25,11,195,40,52,0,105,30,85,30,215,200,0,0,-1,0,0,1532,90,8,0,483,0,0,0,94,0,0
1,215,67,0,0,145,231,215,60,14,60,231,105,51,20,55,55,1,145,55,0,1,155,215,222,20,150,20,0,145,231,0,20,231,55,0,105,60,55,60,14,145,0,1,-1,0,0,2789,88,10,0,483,0,0,0,92,0,0
1,220,30,0,0,166,220,220,12,30,12,220,105,25,12,220,55,1,12,220,0,1,30,220,30,12,25,0,0,12,30,0,12,220,30,0,105,5,220,12,25,12,0,2,-1,0,0,1812,96,96,0,483,0,0,0,100,0,0
1,220,176,0,0,92,220,220,98,100,98,220,105,85,100,220,55,1,92,220,0,1,92,220,118,100,78,100,0,92,17,7,100,220,98,0,105,98,220,98,86,92,0,3,-1,0,0,1533,89,9,0,483,0,0,0,92,0,0
1,220,17,0,0,220,220,220,220,21,220,220,8,25,220,220,13,0,220,220,0,1,183,220,9,220,25,220,0,220,89,18,220,220,40,0,8,220,220,220,25,220,0,0,-1,0,0,1534,86,8,0,485,0,0,0,99,0,0
1,220,33,0,0,220,220,220,220,164,220,220,8,25,220,220,13,0,220,220,0,1,20,220,37,220,25,220,0,220,29,18,220,220,87,0,8,220,220,220,25,220,0,1,-1,0,0,1535,61,20,0,485,0,0,0,99,0,0
1,12,30,0,0,12,12,12,12,91,12,12,8,27,12,12,13,0,12,12,0,1,227,12,30,12,223,12,0,12,30,0,12,12,35,0,8,12,12,12,77,12,0,2,-1,0,0,1813,87,11,0,485,0,0,0,99,0,0
1,12,230,0,0,12,12,12,12,230,12,12,8,226,12,12,13,0,12,12,0,1,230,12,230,12,226,12,0,12,230,7,12,12,230,0,8,12,12,12,226,12,0,3,-1,0,0,3230,93,93,0,485,0,0,0,99,0,0
1,220,80,0,0,220,220,220,220,25,220,220,1,69,220,220,1,0,220,220,0,1,32,220,25,220,27,220,0,220,32,7,220,220,80,0,1,220,220,220,21,220,0,0,-1,0,0,3371,95,95,0,487,0,1,0,97,0,0
1,43,114,0,0,12,44,43,12,184,12,44,1,46,12,76,1,0,12,76,0,1,210,43,184,12,130,12,0,12,210,7,12,44,114,0,1,12,76,12,100,12,0,1,-1,0,0,3370,94,94,0,487,0,1,0,97,0,0
1,28,87,0,0,12,36,28,12,198,12,36,1,2,12,87,1,0,12,87,0,1,227,28,28,12,222,12,0,12,36,0,12,36,2,0,1,12,87,12,188,12,0,2,-1,0,0,3793,82,17,0,487,0,0,0,92,0,0
0,220,19,0,0,220,220,220,220,21,220,220,8,30,220,220,8,0,220,220,0,1,196,220,18,220,200,220,0,220,58,7,220,220,29,0,8,220,220,220,21,220,0,0,-1,0,0,3367,58,26,0,492,0,1,0,96,0,0
0,12,99,0,0,12,12,12,12,227,12,12,8,83,12,12,8,0,12,12,0,1,187,12,227,12,176,12,0,12,187,11,12,12,99,0,8,12,12,12,223,12,0,1,-1,0,0,3366,93,93,0,492,0,1,0,96,0,0
0,12,152,0,0,12,12,12,12,230,12,12,8,226,12,12,8,0,12,12,0,1,230,12,153,12,226,12,0,12,148,0,12,12,230,0,8,12,12,12,226,12,0,2,-1,0,0,8467,82,17,0,492,0,0,0,92,0,0
1,220,32,0,0,12,12,12,220,170,220,220,3,25,12,220,13,0,12,12,0,1,229,12,29,220,25,12,0,220,30,7,220,12,39,0,3,12,12,12,25,220,0,0,-1,0,0,4649,66,30,0,503,0,0,0,88,0,0
1,12,31,0,0,220,220,220,12,23,12,12,3,225,220,12,13,0,220,220,0,1,55,220,23,12,225,220,0,12,55,7,12,220,31,0,3,220,220,220,225,12,0,1,-1,0,0,4650,97,97,0,503,0,0,0,88,0,0
1,220,58,0,0,220,220,220,220,41,220,220,3,44,220,220,13,0,220,220,0,1,40,220,98,220,9,220,0,220,25,7,220,220,40,0,3,220,220,220,87,220,0,2,-1,0,0,4746,67,28,0,503,0,0,0,99,0,0
1,220,114,0,0,220,220,220,220,35,220,220,1,110,220,220,1,0,220,220,0,1,62,220,35,220,60,220,0,220,62,0,220,220,114,0,1,220,220,220,34,220,0,0,-1,0,0,840,96,96,0,506,0,0,0,95,0,0
1,20,132,0,0,63,48,20,133,193,133,48,1,125,5,120,1,0,63,120,0,1,221,20,193,5,225,5,0,63,221,0,5,48,132,0,1,133,120,133,193,63,0,1,-1,0,0,841,91,91,0,506,0,0,0,94,0,0
1,220,149,0,0,12,12,12,220,149,220,220,1,25,12,220,1,0,12,12,0,1,149,12,149,220,25,12,0,220,149,0,220,12,149,0,1,12,12,12,25,220,0,2,-1,0,0,4747,97,97,0,506,0,0,0,99,0,0
0,220,228,0,0,220,220,220,220,206,220,220,8,247,220,220,1,0,220,220,0,1,154,220,228,220,138,220,0,220,229,7,220,220,248,0,8,220,220,220,198,220,0,0,-1,0,0,8532,91,6,0,507,0,0,0,92,0,0
0,12,228,0,0,12,12,12,12,224,12,12,8,226,12,12,1,0,12,12,0,1,153,12,228,12,226,12,0,12,229,0,12,12,25,0,8,12,12,12,226,12,0,1,-1,0,0,8533,86,11,0,507,0,0,0,94,0,0
0,220,104,0,0,220,220,220,220,51,220,220,8,43,220,220,1,0,220,220,0,1,51,220,24,220,40,220,0,220,237,0,220,220,53,0,8,220,220,220,40,220,0,2,-1,0,0,8534,82,17,0,507,0,0,0,92,0,0
0,220,229,0,0,12,220,220,12,30,12,220,49,25,12,220,1,0,12,220,0,0,30,12,229,12,25,12,0,12,229,11,12,12,30,0,49,12,12,12,25,12,0,0,-1,0,0,842,53,45,0,517,0,0,0,95,0,0
1,12,46,0,0,12,220,220,220,46,220,12,49,225,12,12,1,0,12,220,0,1,46,220,46,220,225,12,0,220,46,8,220,220,46,0,49,12,220,12,225,220,0,1,-1,0,0,843,96,96,0,517,0,0,0,88,0,0
0,220,102,0,0,12,220,220,12,48,12,220,49,99,12,220,1,0,12,220,0,0,38,66,226,12,32,12,0,12,135,0,12,43,115,0,49,12,194,12,40,12,0,2,-1,0,0,5510,65,20,0,517,0,0,0,92,0,0
1,218,91,0,0,240,240,218,40,14,40,240,1,76,218,40,1,0,240,40,0,1,134,218,39,218,28,218,0,240,33,0,218,240,14,0,1,40,40,40,33,240,0,0,-1,0,0,7849,58,41,0,518,0,0,0,92,0,0
1,15,84,0,0,119,119,15,5,219,5,119,1,214,15,5,1,0,119,5,0,1,219,15,45,15,214,15,0,119,74,0,15,119,219,0,1,5,5,5,214,119,0,1,-1,0,0,7850,58,41,0,518,0,0,0,92,0,0
1,12,29,0,0,12,12,12,12,230,12,12,1,33,12,12,1,0,12,12,0,1,117,12,29,12,98,12,0,12,29,0,12,12,40,0,1,12,12,12,226,12,0,2,-1,0,0,7851,53,46,0,518,0,0,0,92,0,0
1,220,51,0,0,0,220,220,220,118,220,220,52,25,123,220,1,0,0,220,0,1,16,220,74,220,25,123,0,220,19,19,220,220,67,0,9,0,220,0,25,220,0,0,-1,0,0,8468,65,30,0,531,0,0,0,99,0,0
1,220,22,0,0,220,12,12,220,229,220,220,52,25,220,220,1,0,220,12,0,1,229,12,22,220,25,220,0,220,22,7,220,12,229,0,9,220,12,220,25,220,0,1,-1,0,0,8469,82,14,0,531,0,0,0,99,0,0
1,12,29,0,0,220,12,12,12,226,12,12,52,59,220,12,1,0,220,12,0,1,216,12,29,12,210,220,0,12,29,0,12,12,70,0,9,220,12,220,221,12,0,2,-1,0,0,8470,64,35,0,531,0,0,0,92,0,0
1,220,36,0,0,224,224,27,36,230,36,220,94,31,27,220,17,0,224,36,0,1,230,27,27,27,219,27,0,224,224,0,27,224,231,0,94,36,36,36,23,224,0,0,-1,0,0,5103,60,35,0,543,0,0,0,95,0,0
