teamid,playerid,tournamentid,unk1,avg,app,goals,unk2,assists,unk3,yellowcards,redcards,unk6,unk7,cleansheets,unk9,unk10,unk11,unk12,unk13,date1,date2,date3
9,181291,759,1528,70,19,4,0,2,2,0,0,0,8,9,24,4390966,67,0,0,20220205,20220122,20220103
9,232099,759,47,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20210814,0,0
9,208722,759,2135,70,26,8,0,5,4,2,0,0,16,11,26,5064265,83,257,0,20220301,20220212,20220205
9,225539,759,1413,70,18,4,0,2,4,0,0,0,8,8,26,5242948,69,256,0,20220301,20220205,20220122
9,199715,759,1117,69,14,3,0,2,1,0,0,0,6,7,19,1179143936,55,0,0,20220101,20211227,20211225
9,212814,759,1308,68,17,3,0,1,1,1,0,0,12,5,26,4999250,72,0,0,20220301,20220212,20220205
9,203890,759,636,68,8,0,0,0,0,0,0,0,5,4,26,4869964,74,0,0,20220301,20220212,20220205
7,204935,759,1710,67,19,0,0,0,0,0,0,6,16,8,20,892749894,50,0,0,20220103,20220101,20211227
7,282211,759,1949,64,22,0,0,0,0,4,0,0,21,6,26,872430400,69,0,0,20220301,20220212,20220205
7,199667,759,1581,64,18,0,0,0,0,4,1,0,15,5,26,872433216,69,0,0,20220301,20220212,20220205
7,198688,759,360,57,4,0,0,0,0,0,0,0,5,0,23,1044250624,53,0,0,20220202,20220123,20220115
7,201862,759,2119,66,24,3,0,1,2,3,1,0,21,8,26,889206528,82,1,0,20220301,20220212,20220205
1799,194644,360,90,50,1,0,0,0,0,0,0,0,2,0,1,0,50,0,0,20220107,0,0
7,177358,759,2081,65,25,4,0,1,1,4,0,0,20,9,26,822098228,57,0,0,20220301,20220212,20220205
7,188253,759,2021,66,25,4,0,1,1,2,0,0,18,8,26,872430146,69,0,0,20220301,20220212,20220205
7,184484,759,270,50,3,0,0,0,0,0,0,0,7,0,25,0,54,0,0,20220212,20220103,20210814
7,228717,759,811,64,14,1,0,1,0,0,0,0,9,2,23,1094844477,63,0,0,20220205,20220202,20220123
7,186146,759,90,57,1,0,0,0,0,0,0,0,2,0,1,0,57,0,0,20210814,0,0
7,211354,759,398,68,12,4,0,0,0,2,0,0,5,0,26,1107296324,69,256,0,20220301,20220212,20220123
7,203483,759,88,63,4,0,0,0,0,0,0,0,1,0,9,0,59,0,0,20211023,20210911,20210820
1,176550,759,270,61,3,0,0,0,0,0,0,0,3,0,3,910688256,58,0,0,20210828,20210821,20210814
1,202371,759,1717,63,20,1,0,1,0,1,0,0,22,3,23,1140850688,50,0,0,20220205,20220122,20211227
1,152729,759,270,61,3,0,0,0,0,0,0,0,3,0,3,927465472,57,0,0,20210828,20210821,20210814
1,192227,759,2194,66,26,1,0,0,0,2,0,0,21,8,26,1308642630,80,0,0,20220301,20220212,20220205
1,155862,759,1748,64,21,0,0,0,0,3,0,0,18,5,23,5131338,66,0,0,20220205,20220115,20220103
1,205988,759,910,70,13,0,0,0,0,4,0,0,6,5,26,1342198589,76,0,0,20220301,20220212,20220202
1,181872,759,1442,65,18,2,0,0,0,3,0,0,14,6,22,1212958786,54,0,0,20220122,20220115,20220103
1,213051,759,1848,65,24,1,0,2,1,6,0,0,19,9,26,1275086158,72,0,0,20220301,20220212,20220205
1,227055,759,1692,70,22,8,0,2,5,0,0,0,17,5,23,1111839836,66,0,0,20220202,20220122,20220115
1,228687,759,1517,70,20,6,0,2,1,0,0,0,13,4,26,1140870978,69,0,0,20220301,20220212,20220202
1,280386,759,2137,70,25,7,0,5,2,0,0,0,21,8,26,1224755526,78,1,0,20220301,20220212,20220205
1,176635,759,380,63,11,1,0,0,0,0,0,0,7,0,23,0,57,0,0,20220205,20211127,20211120
1795,235875,759,1428,61,17,0,0,0,0,3,0,0,18,4,20,892878148,63,0,0,20220103,20220101,20211227
1795,206222,759,1925,63,23,0,0,0,0,2,0,0,21,6,26,1191198266,74,0,0,20220301,20220226,20220212
1795,281847,759,1810,63,21,0,0,0,0,5,0,0,23,4,26,1207975238,78,0,0,20220301,20220226,20220212
9,232656,759,1724,65,20,0,0,0,2,0,0,0,20,6,26,5132112,76,0,0,20220301,20220212,20220205
1795,205897,759,1976,62,25,0,0,0,0,3,0,0,24,6,26,1207975745,75,0,0,20220301,20220226,20220212
1795,208135,759,2261,65,26,6,0,3,3,4,0,0,27,6,26,1157646403,73,0,0,20220301,20220226,20220212
1795,194174,759,1968,65,25,4,0,5,1,1,0,0,22,6,26,1459633992,73,0,1,20220301,20220226,20220212
1795,224458,759,927,64,11,2,0,1,0,0,1,0,8,4,26,1207974656,82,1,0,20220301,20220226,20220212
1795,185132,759,638,60,8,1,0,1,0,2,0,0,11,1,25,0,57,0,0,20220226,20220101,20210925
110,208295,360,57,65,2,0,0,0,0,0,0,0,1,0,1,0,71,0,0,20220208,20220131,0
1795,215333,759,1039,64,17,3,0,0,0,0,0,0,19,1,25,4128834,62,0,0,20220212,20220205,20220115
1795,226289,759,671,64,12,0,0,0,0,0,0,0,7,2,26,1191197508,77,0,0,20220301,20220226,20220212
5,192119,759,2340,71,26,0,0,0,3,0,0,7,15,12,25,1061507394,79,0,0,20220226,20220219,20220212
5,282711,759,900,72,10,0,0,0,0,2,0,0,3,6,16,78,68,0,0,20211218,20211120,20211106
5,201122,759,270,63,3,0,0,0,0,0,0,0,3,1,3,1162215424,50,0,0,20210829,20210821,20210815
5,284353,759,82,56,1,0,0,0,0,0,1,0,0,1,1,0,56,0,0,20210815,0,0
5,282409,759,1570,69,18,1,0,0,0,2,0,0,11,7,25,4410439,54,0,0,20220226,20220205,20220122
5,192638,759,1663,73,20,3,0,2,1,2,0,0,9,9,25,1011174226,76,0,0,20220219,20220212,20220205
5,219809,759,1981,69,24,2,0,1,0,5,0,0,12,11,25,1061308486,72,0,0,20220226,20220219,20220212
5,215914,759,2100,68,25,0,0,3,0,1,1,0,12,11,25,1062161992,72,0,0,20220226,20220219,20220212
5,193165,759,1950,71,26,7,0,2,4,1,0,0,9,11,25,1179732564,69,0,0,20220226,20220219,20220212
5,283593,759,982,73,13,5,0,1,1,0,0,0,5,6,19,4607488,65,0,0,20211231,20211225,20211218
5,210537,759,877,70,11,3,0,1,1,1,0,0,5,5,16,70,70,0,2,20211218,20211120,20211106
5,183277,759,1317,72,19,9,0,2,6,0,0,0,8,3,25,1230915921,84,256,1,20220226,20220219,20220212
5,201153,759,1282,70,19,7,0,3,3,0,0,0,6,6,25,1145656408,68,0,0,20220226,20220219,20220212
10,210257,759,1530,66,17,0,0,0,1,0,0,2,14,5,26,4411961,52,0,0,20220301,20220213,20220204
10,201042,759,2076,66,24,0,0,0,0,0,0,0,18,8,26,4342837,51,0,0,20220301,20220213,20220204
10,184344,759,360,65,4,0,0,0,0,1,0,0,3,1,8,3473488,56,0,0,20211017,20210926,20210912
10,192366,759,673,63,8,0,0,0,0,0,0,0,7,1,23,0,66,0,0,20220202,20211017,20211004
10,203574,759,2160,67,24,3,0,0,1,2,0,0,20,7,26,4411904,54,0,0,20220301,20220213,20220204
10,229148,759,1530,67,17,3,0,1,1,3,0,0,13,5,21,993415168,50,0,0,20220115,20220103,20211231
10,135507,759,1221,65,15,2,0,0,1,2,1,0,11,5,23,0,69,0,0,20220202,20211227,20211213
10,236499,759,1941,66,22,4,0,1,1,0,0,0,18,5,22,909982038,57,0,0,20220122,20220115,20220103
10,177610,759,1039,62,13,0,0,0,0,2,0,0,11,2,26,4738101,52,0,0,20220301,20220213,20220204
10,230666,759,1979,69,24,5,0,5,3,0,0,0,18,5,26,5326647,60,256,1,20220301,20220213,20220204
1799,235374,759,1166,58,15,2,0,0,0,0,0,0,19,0,26,3355977,54,0,0,20220226,20220213,20220205
10,210514,759,524,60,8,1,0,0,0,1,1,0,5,1,22,1006647363,53,256,0,20220122,20220115,20211231
10,192985,759,1014,65,15,0,0,1,0,0,0,0,8,3,26,4671796,58,0,0,20220301,20220213,20220204
10,218667,759,393,63,12,0,0,2,0,0,1,0,5,0,26,5128704,47,0,0,20220301,20220213,20220204
1944,280334,759,2340,75,26,0,0,0,0,0,0,121,27,8,26,1262962763,64,0,0,20220301,20220212,20220206
1944,280189,759,2250,78,25,0,0,2,0,0,0,0,1,7,26,1195984452,61,0,0,20220301,20220212,20220206
1944,280442,759,2160,78,24,1,0,0,1,4,0,0,1,7,26,1380470600,60,0,0,20220301,20220212,20220206
1944,280021,759,1844,80,21,0,0,0,0,0,0,0,0,8,22,1381061461,63,0,0,20220122,20220115,20220104
1944,280025,759,2119,78,25,0,0,2,0,1,0,0,0,8,26,1246514766,77,0,0,20220301,20220212,20220206
1944,282103,759,2071,82,24,5,0,5,3,2,0,0,1,5,26,1498303310,67,1,0,20220301,20220212,20220206
1944,280250,759,651,75,10,1,0,3,0,0,0,0,0,1,15,1543503872,62,256,0,20211213,20211203,20211016
1944,220834,759,1518,78,23,1,0,10,1,0,0,0,0,5,26,1061636675,65,0,0,20220301,20220212,20220206
1944,223085,759,877,82,10,4,0,2,2,0,0,0,0,2,11,1398430284,85,0,1,20211108,20211030,20211023
1944,231747,759,805,74,17,5,0,1,2,1,0,0,0,1,25,4128833,72,0,0,20220212,20220202,20220115
1944,280444,759,2092,83,25,20,0,7,5,1,0,0,1,6,26,1364676164,66,0,1,20220301,20220212,20220206
1944,280455,759,610,71,17,1,0,3,1,0,0,0,1,1,26,4734208,63,0,0,20220301,20220206,20220202
1944,20801,759,973,74,19,6,0,3,0,1,0,0,0,2,25,4016194,71,0,0,20220212,20220202,20220122
95,228410,759,180,56,2,0,0,0,0,0,0,0,4,0,18,0,60,0,0,20211227,20210816,0
95,194229,759,1549,58,19,1,0,0,1,3,0,0,25,0,26,976355388,56,0,0,20220301,20220226,20220212
95,206198,759,1620,56,18,1,0,0,0,3,0,0,28,0,26,993198141,54,0,0,20220301,20220226,20220212
95,203263,759,1535,55,19,0,0,0,0,1,1,0,29,0,26,909312058,55,0,0,20220301,20220226,20220212
95,190572,759,540,55,6,0,0,0,0,2,0,0,10,0,22,1040187392,57,0,0,20220122,20220115,20211016
1799,222265,759,627,58,8,1,0,0,0,2,0,0,11,0,25,976436540,53,0,0,20220219,20220213,20220205
95,208334,759,1531,58,19,1,0,1,1,2,0,0,26,0,26,993460273,53,0,0,20220301,20220226,20220212
95,198861,759,1092,59,17,0,0,1,0,1,0,0,19,1,24,4538430,52,0,0,20220212,20220205,20220122
95,201884,759,559,54,7,0,0,1,0,0,0,0,12,0,25,905984324,54,0,0,20220226,20220212,20220205
1799,282946,759,127,57,2,1,0,0,0,1,0,0,4,0,25,15360,55,1,0,20220219,20220122,0
95,199852,759,1339,63,17,2,0,0,0,0,0,0,21,1,26,1027080267,59,0,0,20220301,20220226,20220212
95,224422,759,1421,58,19,1,0,2,0,3,0,0,25,1,26,942800951,58,0,0,20220301,20220226,20220212
95,217085,759,868,62,14,1,0,0,0,2,0,0,14,1,24,0,55,0,0,20220212,20220205,20220101
1793,283577,759,2070,63,23,0,0,0,1,0,0,8,26,5,26,1313948979,51,0,0,20220301,20220226,20220212
1793,198133,759,143,58,2,0,0,0,0,0,0,0,2,0,17,0,59,0,0,20211224,20210816,0
1793,205185,759,1710,62,19,0,0,0,0,2,0,0,24,4,26,1246446391,55,0,0,20220301,20220226,20220212
1793,217082,759,2237,63,25,0,0,0,0,2,0,0,26,5,26,1313752115,54,0,0,20220301,20220226,20220212
1793,283672,759,1280,59,16,0,0,0,0,4,0,0,22,2,26,54,61,0,0,20220301,20220123,20220103
1793,283470,759,2102,60,26,0,0,0,0,1,0,0,25,7,26,1246443828,52,0,0,20220301,20220226,20220212
1793,281156,759,1542,61,18,0,0,1,0,1,0,0,21,4,20,1278098496,52,0,0,20220103,20220101,20211227
1793,211595,759,2150,61,26,3,0,0,0,2,0,0,26,5,26,1279935282,51,0,0,20220301,20220226,20220212
231,219736,121,180,53,2,0,0,0,0,0,0,0,4,0,2,1040187392,45,0,0,20210824,20210817,0
1793,230978,759,1850,66,22,2,0,4,3,1,0,0,24,5,26,1380402490,59,0,0,20220301,20220226,20220212
1793,282238,759,2140,66,26,7,0,4,2,0,0,0,31,5,26,1028480069,55,0,0,20220301,20220226,20220212
1793,208459,759,732,64,10,0,0,0,0,3,0,0,8,2,26,1263552512,51,0,0,20220301,20220226,20220212
231,218981,121,180,57,2,0,0,0,0,0,0,0,4,0,2,1073741824,50,0,0,20210824,20210817,0
231,212204,121,180,54,2,0,0,0,0,0,0,0,4,0,2,1023410176,48,0,0,20210824,20210817,0
231,283177,121,180,56,2,0,0,0,0,0,0,0,4,0,2,1023410176,52,0,0,20210824,20210817,0
231,210007,121,180,57,2,0,0,0,0,0,0,0,4,0,2,1023410176,53,0,0,20210824,20210817,0
231,198991,121,180,55,2,0,0,0,0,0,0,0,4,0,2,1023410176,50,0,0,20210824,20210817,0
231,212121,121,115,53,2,0,0,0,0,0,0,0,3,0,2,956301312,49,0,0,20210824,20210817,0
231,222994,121,170,53,2,0,0,0,0,0,0,0,4,0,2,1006632960,47,0,0,20210824,20210817,0
231,201303,121,180,64,2,1,0,0,0,0,0,0,4,0,2,1023410176,67,1,0,20210824,20210817,0
231,221168,121,180,59,2,0,0,0,0,0,0,0,4,0,2,1023410176,57,0,0,20210824,20210817,0
231,210463,121,180,64,2,1,0,0,1,0,0,0,4,0,2,1224736768,55,256,0,20210824,20210817,0
231,281928,121,65,63,2,0,0,0,0,0,0,0,1,0,2,1107296256,60,0,0,20210824,20210817,0
231,200155,121,10,68,1,0,0,0,0,0,0,0,0,0,1,0,68,0,0,20210817,0,0
481,282717,121,720,66,8,0,0,0,0,0,0,16,11,1,6,1279543351,51,0,0,20211207,20211124,20211102
481,216189,121,602,66,7,1,0,0,0,1,1,0,5,1,5,1245333063,56,0,0,20211124,20211102,20211020
481,283936,121,694,66,8,0,0,0,0,0,0,0,7,1,6,1279804219,53,0,0,20211207,20211124,20211102
481,281477,121,720,66,8,0,0,0,1,1,0,0,7,1,6,1313162301,51,0,0,20211207,20211124,20211102
1799,280484,360,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20220107,0,0
481,187936,121,651,64,8,0,0,0,0,1,0,0,6,1,6,1246119481,51,0,0,20211207,20211124,20211102
481,236920,121,685,64,8,0,0,0,0,1,0,0,6,1,6,1262697020,52,0,0,20211207,20211124,20211102
481,239232,121,543,62,8,0,0,0,0,0,0,0,6,1,6,1279342905,50,0,0,20211207,20211124,20211102
481,221363,121,695,70,8,3,0,1,1,0,0,0,6,1,6,1245988410,53,0,0,20211207,20211124,20211102
481,223061,121,493,69,6,3,0,1,0,0,0,0,5,0,4,1261983546,59,256,0,20211102,20211020,20210929
481,199451,121,629,69,8,3,0,0,1,0,0,0,7,1,6,1094471242,59,0,0,20211207,20211124,20211102
481,178562,121,142,67,5,0,0,2,0,0,0,0,2,0,6,19268,60,0,0,20211207,20211020,20210929
481,187688,121,152,66,6,1,0,0,0,0,0,0,2,0,6,5324861,59,256,0,20211207,20211102,20211020
322,281296,121,180,53,2,0,0,0,0,0,0,0,3,0,2,973078528,49,0,0,20210825,20210817,0
9,172879,759,669,67,11,0,0,0,0,0,0,0,7,2,24,1313818688,59,0,0,20220212,20220202,20220122
322,218430,121,180,55,2,0,0,0,0,2,0,0,3,0,2,989855744,52,0,0,20210825,20210817,0
322,280563,121,163,51,2,0,0,0,0,0,0,0,3,0,2,889192448,50,0,0,20210825,20210817,0
322,229571,121,180,52,2,0,0,0,0,0,0,0,3,0,2,889192448,51,0,0,20210825,20210817,0
322,233884,121,180,54,2,0,0,0,0,0,0,0,3,0,2,922746880,53,0,0,20210825,20210817,0
322,281767,121,146,59,2,0,0,0,0,0,0,0,2,0,2,1073741824,54,0,0,20210825,20210817,0
322,192126,121,180,54,2,0,0,0,0,1,0,0,3,0,2,905969664,54,0,0,20210825,20210817,0
322,283785,121,180,55,2,0,0,0,0,0,0,0,3,0,2,939524096,54,0,0,20210825,20210817,0
322,203903,121,180,53,2,0,0,0,0,0,0,0,3,0,2,922746880,52,0,0,20210825,20210817,0
322,283209,121,163,58,2,0,0,0,0,0,0,0,2,1,2,1023410176,56,0,0,20210825,20210817,0
322,237640,121,34,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210817,0,0
322,228304,121,17,61,1,0,0,0,0,0,0,0,1,0,1,0,61,0,0,20210817,0,0
175,203775,121,810,67,9,0,0,0,0,0,0,11,9,3,1,1330004536,54,0,0,20220223,20211208,20211123
175,191210,121,90,75,1,0,0,0,0,0,0,0,0,1,1,0,75,0,0,20210817,0,0
175,215466,121,720,66,8,0,0,0,0,1,0,0,7,3,6,1246119224,59,0,0,20211208,20211123,20211103
175,195363,121,800,69,9,2,0,0,1,1,0,0,7,3,1,1481656123,58,0,1,20220223,20211208,20211123
175,215651,121,720,65,8,0,0,0,0,0,0,0,7,3,6,1262700085,55,0,0,20211208,20211123,20211103
175,188005,121,653,66,9,0,0,2,1,3,0,0,6,2,1,1229475380,57,0,0,20220223,20211208,20211123
175,212501,121,686,67,8,1,0,1,1,1,0,0,5,3,1,1279721528,56,0,0,20220223,20211208,20211123
1944,280262,565,180,74,2,0,0,0,0,0,0,0,1,1,1,0,66,0,0,20220227,20220126,0
175,229453,121,697,62,9,1,0,0,0,0,0,0,7,3,1,1413626164,54,0,1,20220223,20211208,20211123
175,192565,121,747,66,9,2,0,0,0,0,0,0,7,3,1,1263354164,55,0,0,20220223,20211208,20211123
175,167664,121,164,64,4,0,0,0,0,0,0,0,1,0,6,1073741894,62,0,0,20211208,20211123,20210825
175,219932,121,646,66,9,0,0,1,0,0,0,0,6,1,1,1213089848,61,0,0,20220223,20211208,20211123
175,212269,121,267,64,8,0,0,0,0,0,0,0,2,0,1,994394435,67,0,0,20220223,20211123,20211103
175,206511,121,167,68,6,2,0,0,0,0,0,0,0,0,1,1279412480,70,0,1,20220223,20211103,20211019
1456,213729,121,180,51,2,0,0,0,0,0,0,0,5,0,2,973078528,44,0,0,20210825,20210817,0
1456,227894,121,180,53,2,0,0,0,0,0,0,0,5,0,2,989855744,47,0,0,20210825,20210817,0
1456,281316,121,180,54,2,0,0,0,0,0,0,0,5,0,2,1006632960,49,0,0,20210825,20210817,0
1456,282960,121,180,54,2,0,0,0,0,0,0,0,5,0,2,989855744,49,0,0,20210825,20210817,0
1456,282063,121,180,55,2,0,0,0,0,0,0,0,5,0,2,1040187392,48,0,0,20210825,20210817,0
1456,198604,121,136,54,2,0,0,0,0,0,0,0,3,0,2,1006632960,49,0,0,20210825,20210817,0
1456,228325,121,180,54,2,0,0,0,0,0,0,0,5,0,2,1023410176,48,0,0,20210825,20210817,0
1456,205663,121,140,53,2,0,0,0,0,1,0,0,3,0,2,973078528,49,0,0,20210825,20210817,0
1456,281770,121,144,58,2,0,0,0,0,0,0,0,4,0,2,1023410176,56,0,0,20210825,20210817,0
1456,280946,121,180,64,2,1,0,0,0,1,0,0,5,0,2,1023410176,68,1,0,20210825,20210817,0
1456,235369,121,149,58,2,0,0,0,0,0,0,0,4,0,2,1023410176,56,0,0,20210825,20210817,0
1456,198731,121,36,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210817,0,0
1456,233707,121,31,72,1,1,0,0,1,0,0,0,1,0,1,0,72,1,0,20210817,0,0
101059,282203,121,720,59,8,0,0,0,0,0,0,0,14,0,6,1077560623,47,0,0,20211207,20211124,20211102
101059,284418,121,686,58,8,0,0,0,0,0,0,0,13,0,6,1077823533,50,0,0,20211207,20211124,20211102
101059,206414,121,677,59,8,0,0,0,0,1,0,0,14,0,6,1010845233,50,0,0,20211207,20211124,20211102
101059,224811,121,720,60,8,0,0,0,0,2,0,0,14,0,6,977094705,53,0,0,20211207,20211124,20211102
101059,281608,121,619,56,7,0,0,0,0,0,1,0,13,0,6,3164204,49,0,0,20211207,20211102,20211020
101059,229526,121,496,62,7,0,0,1,0,2,1,0,8,1,6,1179142400,50,0,0,20211207,20211124,20211102
101059,206413,121,655,60,8,2,0,0,0,0,0,0,11,0,6,1027884081,46,0,1,20211207,20211124,20211102
101059,237109,121,650,59,8,1,0,0,0,0,0,0,12,0,6,977159467,49,0,0,20211207,20211124,20211102
101059,228698,121,704,64,8,5,0,1,2,0,0,0,14,0,6,960188469,51,0,0,20211207,20211124,20211102
101059,209297,121,652,60,8,2,0,0,0,0,0,0,12,0,6,1178225457,51,256,0,20211207,20211124,20211102
101059,213432,121,565,62,8,0,0,0,0,0,0,0,10,0,6,1027884344,55,0,0,20211207,20211124,20211102
101059,205525,121,295,59,8,0,0,0,0,0,0,0,9,0,6,1127956268,58,0,0,20211207,20211124,20211102
101059,237291,121,155,67,4,1,0,1,0,0,0,0,4,0,4,1028343296,63,0,0,20211102,20211020,20210825
86,193182,121,720,59,8,0,0,0,0,0,0,0,11,1,6,893071693,61,0,0,20211208,20211123,20211103
86,195479,121,591,57,7,0,0,0,0,2,1,0,9,1,6,3158605,58,0,0,20211208,20211103,20211019
86,282508,121,619,57,8,0,0,0,0,1,0,0,10,1,6,876231242,53,0,0,20211208,20211123,20211103
86,213917,121,720,59,8,0,0,0,0,0,0,0,11,1,6,892679757,64,0,0,20211208,20211123,20211103
86,204355,121,720,58,8,0,0,0,0,1,0,0,11,1,6,876164173,59,0,0,20211208,20211123,20211103
86,226228,121,720,58,8,0,0,1,0,1,0,0,11,1,6,859321163,60,0,0,20211208,20211123,20211103
86,280770,121,640,56,8,0,0,0,0,0,0,0,10,1,6,825504077,57,0,0,20211208,20211123,20211103
86,221358,121,636,58,8,1,0,0,0,0,0,0,9,1,6,892809545,57,0,0,20211208,20211123,20211103
86,219216,121,720,61,8,2,0,1,1,0,0,0,11,1,6,876098390,58,0,0,20211208,20211123,20211103
86,221714,121,676,59,8,1,0,0,0,0,0,0,11,0,6,926433597,60,0,0,20211208,20211123,20211103
86,283143,121,606,62,8,1,0,0,0,0,0,0,9,1,6,977091646,60,0,0,20211208,20211123,20211103
86,193716,121,101,66,3,0,0,0,0,0,0,0,1,0,6,15104,68,0,0,20211208,20211019,20210817
234,219754,121,180,57,2,0,0,0,0,0,0,0,3,0,2,989855744,56,0,0,20210825,20210817,0
234,208114,121,153,62,2,0,0,0,0,0,0,0,2,0,2,989855744,66,0,0,20210825,20210817,0
234,234691,121,168,62,2,0,0,0,0,0,0,0,2,0,2,989855744,66,0,0,20210825,20210817,0
234,215051,121,180,62,2,0,0,0,0,0,0,0,3,0,2,1073741824,60,0,0,20210825,20210817,0
234,238041,121,180,61,2,0,0,0,0,0,0,0,3,0,2,1073741824,59,0,0,20210825,20210817,0
234,183376,121,90,60,1,0,0,0,0,0,0,0,1,0,1,0,60,0,0,20210817,0,0
234,220746,121,180,67,2,2,0,0,0,0,0,0,3,0,2,1157627904,66,257,0,20210825,20210817,0
234,207733,121,124,59,2,0,0,0,0,1,0,0,2,0,2,1040187392,57,0,0,20210825,20210817,0
234,225785,121,136,69,2,1,0,0,0,0,0,0,2,0,2,1241513984,64,1,0,20210825,20210817,0
234,232207,121,180,65,2,0,0,0,0,0,0,0,3,0,2,1090519040,65,0,0,20210825,20210817,0
234,232432,121,180,68,2,0,0,1,1,0,0,0,3,0,2,1191182336,66,0,0,20210825,20210817,0
234,230988,121,44,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20210817,0,0
873,280571,121,720,60,8,0,0,0,0,0,0,0,13,1,6,1060383303,56,0,0,20211207,20211124,20211102
873,204043,121,717,59,8,0,0,0,0,0,0,0,13,1,6,976695624,55,0,0,20211207,20211124,20211102
873,239206,121,720,60,8,0,0,0,0,3,0,0,13,1,6,1010250052,57,0,0,20211207,20211124,20211102
873,186130,121,720,60,8,1,0,0,0,2,0,0,13,1,6,1060449863,53,0,0,20211207,20211124,20211102
873,237537,121,720,60,8,0,0,0,0,0,0,0,13,1,6,1043672900,56,0,0,20211207,20211124,20211102
873,282614,121,624,59,8,0,0,0,0,1,0,0,10,1,6,959852097,65,0,0,20211207,20211124,20211102
873,190193,121,429,55,7,0,0,0,0,0,1,0,9,0,6,1077161216,53,0,0,20211207,20211124,20211102
873,233222,121,676,61,8,1,0,0,1,0,0,0,12,2,6,1043672643,52,0,0,20211207,20211124,20211102
873,215492,121,677,61,8,0,0,1,0,0,0,0,11,1,6,959852357,54,0,0,20211207,20211124,20211102
873,281470,121,686,62,8,2,0,1,0,0,0,0,12,1,6,1127558471,54,0,0,20211207,20211124,20211102
873,283293,121,691,70,8,3,0,2,2,0,0,0,12,2,6,1228752221,55,0,0,20211207,20211124,20211102
873,210000,121,262,62,7,1,0,0,0,0,0,0,7,0,6,1111244544,62,256,0,20211207,20211124,20211102
44,162835,121,180,61,2,0,0,0,0,0,0,0,3,0,2,872415232,71,0,0,20210825,20210817,0
1799,173546,360,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20220107,0,0
44,201377,121,180,60,2,0,0,0,0,0,0,0,3,0,2,855638016,70,0,0,20210825,20210817,0
44,190531,121,180,62,2,0,0,0,0,0,0,0,3,0,2,939524096,69,0,0,20210825,20210817,0
44,216466,121,180,64,2,1,0,0,0,0,0,0,3,0,2,838860800,79,1,0,20210825,20210817,0
44,283833,121,180,60,2,0,0,0,0,0,0,0,3,0,2,872415232,68,0,0,20210825,20210817,0
44,201455,121,145,59,2,0,0,0,0,0,0,0,2,0,2,889192448,65,0,0,20210825,20210817,0
44,213134,121,137,53,2,0,0,0,0,0,0,0,3,0,2,822083584,57,0,0,20210825,20210817,0
44,170368,121,180,75,2,1,0,2,1,0,0,0,3,0,2,905969664,97,1,0,20210825,20210817,0
44,216352,121,180,65,2,0,0,1,0,1,0,0,3,0,2,922746880,75,0,0,20210825,20210817,0
7,213135,121,640,71,8,3,0,1,2,0,0,0,9,1,1,1061567580,74,2,0,20220223,20211208,20211123
44,227796,121,78,62,2,0,0,0,0,0,0,0,1,0,2,1006632960,64,0,0,20210825,20210817,0
269,201269,121,180,48,2,0,0,0,0,0,0,0,6,0,2,805306368,48,0,0,20210824,20210818,0
269,220093,121,107,51,2,0,0,0,0,0,0,0,4,0,2,855638016,51,0,0,20210824,20210818,0
269,206295,121,152,51,2,0,0,0,0,0,0,0,5,0,2,889192448,50,0,0,20210824,20210818,0
269,280771,121,180,50,2,0,0,0,0,0,0,0,6,0,2,838860800,50,0,0,20210824,20210818,0
269,283511,121,180,48,2,0,0,0,0,0,0,0,6,0,2,822083584,48,0,0,20210824,20210818,0
269,210697,121,180,47,2,0,0,0,0,0,0,0,6,0,2,788529152,48,0,0,20210824,20210818,0
269,207916,121,180,49,2,0,0,0,0,0,0,0,6,0,2,855638016,48,0,0,20210824,20210818,0
269,207559,121,137,51,2,0,0,0,0,1,0,0,4,0,2,956301312,46,0,0,20210824,20210818,0
269,210021,121,180,51,2,1,0,0,0,0,0,0,6,0,2,922746880,47,256,0,20210824,20210818,0
269,190362,121,180,58,2,0,0,0,0,0,0,0,6,0,2,973078528,59,0,0,20210824,20210818,0
269,223933,121,180,58,2,0,0,0,0,0,0,0,6,0,2,989855744,57,0,0,20210824,20210818,0
269,282354,121,43,59,1,0,0,0,0,0,0,0,2,0,1,0,59,0,0,20210818,0,0
269,198455,121,73,60,2,0,0,0,0,0,0,0,2,0,2,1006632960,61,0,0,20210824,20210818,0
247,190778,121,720,60,8,0,0,0,0,0,0,0,11,1,6,1077102644,54,0,0,20211207,20211124,20211102
247,204259,121,673,60,8,0,0,0,0,0,0,0,10,1,6,1026835251,53,0,0,20211207,20211124,20211102
247,280818,121,95,70,2,0,0,0,0,0,0,0,1,0,6,0,69,0,0,20211207,20210818,0
247,283187,121,672,60,8,1,0,0,0,0,0,0,11,1,6,1026773044,50,0,0,20211207,20211124,20211102
247,228120,121,630,60,7,0,0,1,0,1,0,0,10,1,6,1060307005,53,0,0,20211207,20211124,20211102
