offset6x,offset5y,offset10x,offset2x,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,offset9x,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,playerid35,defmentality,playerinstruction10_1,playerinstruction3_1,playerid0,playerinstruction1_1,playerid9,customsub0in,playerid36,position10,rightfreekicktakerid,playerinstruction9_2,playerid44,playerid27,playerinstruction9_1,playerinstruction4_2,playerid1,position6,playerinstruction1_2,playerinstruction5_2,playerid38,playerid31,playerid7,playerid20,playerid39,position8,playerid42,playerid48,playerid13,playerid6,customsub0out,playerinstruction7_1,playerid37,buspassing,playerid5,sourceformationid,playerid45,playerinstruction0_2,playerid8,playerid14,playerid46,defteamwidth,playerinstruction8_1,longkicktakerid,playerid12,playerid2,playerinstruction5_1,position5,busdribbling,rightcornerkicktakerid,playerid30,formationaudioid,customsub1in,playerid15,playerid41,playerinstruction6_1,defaggression,playerid47,playerid23,playerid16,playerinstruction6_2,tacticid,customsub1out,playerinstruction10_2,leftcornerkicktakerid,playerinstruction3_2,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,position2,playerinstruction4_1,playerid22,playerid24,playerid11,playerinstruction8_2,customsub2in,playerid3,captainid,playerinstruction0_1,playerid51,leftfreekicktakerid,position4,playerid25,playerinstruction2_2,playerid33,buspositioning,playerid19,playerid17,ccpositioning,busbuildupspeed,ccshooting,position3,playerid26,ccpassing,playerid50,playerid34,formationfullnameid,penaltytakerid,playerinstruction7_2,playerid32,freekicktakerid,defdefenderline,playerid28,playerid21,playerid10,position0,position9,playerid43,playerid29,position7,cccrossing,position1,playerinstruction2_1
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1045220557.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,44,294920,16,230312,8,230495,-1,-1,26,230481,8,-1,-1,294920,8,281567,11,8,8,-1,-1,230481,281533,-1,19,-1,-1,230263,281583,-1,134252544,-1,40,230255,13,-1,0,230463,230227,-1,65,134252544,230481,284138,230407,80,9,35,230481,-1,10,-1,283247,-1,320,42,-1,281593,222883,8,0,-1,8,230481,8,230279,230348,-1,-1,-1,517,4,4,281597,284096,280879,8,-1,281566,230481,0,-1,230481,7,284092,8,-1,1,281547,233974,1,36,46,6,-1,36,-1,-1,-1,230481,8,-1,230481,0,-1,281996,202911,0,24,-1,-1,17,46,3,16
1059648963.0,1051512013.0,1036831949.0,1059900621.0,1041865114.0,1057803469.0,1051595899.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1056947831.0,1056964608.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,-1,68,2394112,16,182736,8,202395,-1,-1,27,205524,8,-1,-1,294920,8,211014,13,8,8,-1,-1,223473,234620,-1,23,-1,-1,234957,207412,-1,134220032,-1,68,239670,9,-1,0,229797,178684,-1,45,2263040,207412,280880,220702,80,10,45,207412,-1,6,-1,281757,-1,10496,65,-1,203766,237533,8,0,-1,8,207412,8,209025,205524,-1,-1,-1,518,4,8,237313,281997,204528,8,-1,280580,207412,0,-1,205524,7,281350,8,-1,0,215151,194916,0,72,79,6,-1,71,-1,-1,7,202395,8,-1,205524,0,-1,239316,239509,0,25,-1,-1,15,75,3,16
1059313418.0,1058360472.0,1056947831.0,1059697616.0,1041865114.0,1056125747.0,1052266988.0,1051092582.0,1034295234.0,1063256064.0,1041865114.0,1033476506.0,1057352162.0,1056964608.0,1058504756.0,1056253254.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1060739482.0,1045220557.0,-1,68,67403776,2,200989,8,281998,-1,-1,25,281998,8,-1,-1,285245440,8,184083,13,8,8,-1,-1,211917,280881,-1,16,-1,-1,238560,238563,-1,134220032,-1,52,200925,19,-1,0,204175,238561,-1,34,136644608,195262,229235,238557,136873984,12,54,200925,-1,13,-1,234942,-1,134220032,54,-1,283249,188346,8,0,-1,8,281998,8,211874,183342,-1,-1,-1,531,4,16,205939,282480,238558,8,-1,238559,195262,0,-1,281998,7,229970,8,-1,0,224335,239777,0,52,69,6,-1,50,-1,-1,8,281998,8,-1,204044,0,-1,228863,195262,0,21,-1,-1,15,54,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,67,9699328,1,156437,16,238642,-1,-1,26,202106,8,-1,-1,8650760,8,209194,11,8,8,-1,-1,238084,238670,-1,16,-1,-1,281221,208637,-1,136611840,-1,68,213644,17,-1,0,240027,210004,-1,63,136611840,202106,181846,238667,320,9,53,202106,-1,10,-1,208983,-1,320,63,-1,280882,238668,8,0,-1,8,202106,8,238669,238666,-1,-1,-1,543,4,4,228510,281999,211920,8,-1,202106,156437,0,-1,202106,7,283250,8,-1,0,233305,229802,0,66,79,6,230145,77,-1,-1,12,208637,8,-1,202106,0,-1,240218,218534,0,24,-1,-1,12,53,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,60,67403776,16,222695,16,204153,-1,-1,25,282000,8,-1,-1,134252544,8,192241,11,4,8,-1,-1,238643,-1,-1,16,-1,-1,233639,282000,-1,136611840,-1,49,211880,4,-1,0,283042,240007,-1,32,135432192,211880,281208,240008,320,9,42,211880,-1,14,-1,280883,-1,320,58,-1,-1,283251,8,0,-1,8,282000,8,240009,214595,-1,-1,-1,550,4,8,-1,-1,238631,8,-1,221018,192241,0,-1,282000,7,-1,8,-1,0,205212,238620,1,50,56,6,-1,56,-1,-1,3,282000,8,-1,189603,0,-1,-1,229187,0,18,-1,-1,12,62,3,16
1059648963.0,1049414861.0,1052938076.0,1060529766.0,1043542835.0,1057696095.0,1056964608.0,1057117281.0,1051595899.0,1062836634.0,1043542835.0,1049834291.0,1057174323.0,1056964608.0,1057731327.0,1058810102.0,1033476506.0,1016028201.0,1064094925.0,1043542835.0,1062836634.0,1049414861.0,-1,45,8650760,16,282001,8,207463,-1,-1,26,219259,8,-1,197687,8650760,8,210317,13,8,8,-1,282955,219259,238730,-1,15,-1,-1,198689,186722,-1,134220032,-1,52,213690,31,-1,0,211282,224965,-1,49,134220032,219259,190598,186103,8,8,33,186722,283252,4,-1,169933,-1,134220032,57,-1,238718,199463,8,0,-1,8,186722,8,239850,217332,-1,-1,-1,561,4,16,238723,238335,225543,8,-1,189308,189308,0,-1,219259,6,235816,8,-1,0,239503,238716,0,51,49,5,228239,57,-1,-1,-1,186154,8,-1,197687,0,282406,238729,186154,0,24,-1,280884,14,33,2,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1033476506.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,-1,48,294920,16,207455,4,193205,-1,-1,25,205053,8,-1,282002,136644608,8,228178,12,8,8,-1,-1,280885,239408,-1,15,-1,-1,231256,240441,-1,134220032,-1,39,210388,2,-1,0,205053,221809,-1,39,134220032,193205,239204,206082,320,10,50,193205,-1,15,-1,201485,-1,136611840,55,-1,229388,237926,8,0,-1,8,280885,8,237889,220461,-1,-1,-1,563,4,16,225068,237927,22391,8,-1,199018,210388,0,-1,205053,7,157190,8,-1,0,225006,226726,0,36,41,6,222082,31,-1,-1,-1,183641,8,-1,157190,0,-1,234375,183641,0,16,-1,-1,13,41,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1045220557.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,68,67403776,16,233975,4,236175,-1,-1,25,280886,8,-1,-1,134252544,8,230195,11,8,8,-1,-1,218868,281571,-1,18,-1,-1,282886,283254,-1,134252544,-1,72,230441,3,-1,0,230274,281579,-1,45,134252544,283254,281556,230393,320,9,75,280886,-1,14,-1,281564,-1,320,65,-1,284134,230392,8,0,-1,8,283254,8,230467,230344,-1,-1,-1,567,4,4,282003,-1,284135,8,-1,198868,230393,0,-1,280886,7,-1,8,-1,0,199840,280654,0,72,63,6,-1,79,-1,-1,16,283254,8,-1,230479,0,-1,282854,280886,0,19,-1,-1,17,45,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1063688916.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,59,8650760,16,230323,4,282004,-1,-1,25,230275,8,-1,284103,134252544,8,280887,11,8,8,-1,-1,230275,281530,-1,16,-1,-1,281568,230237,-1,136611840,-1,38,283255,4,-1,0,205711,189576,-1,44,135563264,230237,198193,230222,320,9,53,230275,-1,14,-1,208949,-1,80,54,-1,282841,230287,8,0,-1,8,282004,8,236176,204757,-1,-1,-1,568,4,8,282844,229782,230296,8,-1,230213,230213,0,-1,230237,7,230271,8,-1,0,281535,233999,1,39,44,6,284132,34,-1,-1,3,230237,8,-1,230237,0,284093,281576,230521,0,18,-1,283737,12,74,3,16
1064094925.0,1051512013.0,1056947831.0,1056964608.0,1041865114.0,1058432614.0,1056964608.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1059481190.0,1057174323.0,1056964608.0,1058432614.0,1056964608.0,1051931443.0,1016028201.0,1059900621.0,1051512013.0,1061158912.0,1041865114.0,-1,60,294920,16,208527,16,282005,-1,-1,25,280548,8,-1,-1,294920,8,211189,12,4,8,-1,-1,280548,239649,-1,16,-1,-1,239573,211301,-1,134220032,-1,49,239769,28,-1,0,233968,240314,-1,63,136611840,203911,229323,223394,320,11,33,280548,-1,1,-1,189546,-1,136611840,49,-1,280656,281276,8,0,-1,8,280548,4,211289,235476,-1,-1,-1,570,5,320,280888,283256,221708,8,-1,225196,211189,0,-1,280548,9,282557,8,-1,0,192853,204080,0,51,41,6,283731,47,-1,-1,23,203911,8,-1,170565,0,-1,240731,203911,0,21,-1,-1,14,73,4,16
1051726761.0,1052726683.0,1056947831.0,1059900621.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1033476506.0,1063613419.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,44,67403776,16,178022,4,224030,-1,-1,25,203627,8,-1,229595,43008,8,213010,11,8,8,-1,284287,229948,226287,-1,16,-1,-1,283257,223498,-1,136873984,-1,53,201893,4,-1,0,203627,202316,-1,35,136480768,201893,280889,282006,320,9,47,201893,205431,14,-1,183766,-1,320,63,-1,220395,231166,8,0,-1,8,203627,8,227106,224198,-1,-1,-1,573,4,4,236695,226288,235410,8,-1,205590,201893,0,-1,203627,7,280733,8,-1,0,226206,211132,0,50,35,6,240043,63,-1,-1,3,201893,8,283917,216468,0,198632,235255,230964,0,18,-1,210695,12,47,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1033476506.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,-1,67,75759616,16,186781,8,192566,-1,-1,25,282007,8,-1,-1,136611840,8,282007,12,8,8,-1,-1,209485,238681,-1,15,-1,-1,211672,238569,-1,134222080,-1,72,212625,2,-1,0,198617,238983,-1,39,10752,209485,191250,193310,320,10,59,198617,-1,15,-1,283258,-1,135825408,59,-1,283654,223904,8,0,-1,8,209485,8,210354,238683,-1,-1,-1,576,4,4,280890,-1,238982,8,-1,211826,211826,0,-1,282007,7,-1,8,-1,0,239096,121988,0,66,71,6,-1,65,-1,-1,-1,238569,8,-1,212244,0,-1,238696,210314,0,16,-1,-1,13,59,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1045220557.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,59,67403776,16,230525,8,230414,-1,-1,25,230414,8,-1,284099,134252544,8,223240,11,8,8,-1,-1,230489,280891,-1,18,-1,-1,226877,230456,-1,134252544,-1,36,230241,3,-1,0,284097,225305,-1,40,43008,230414,281012,281563,320,9,49,230489,-1,14,-1,230200,-1,320,42,-1,283259,284108,8,0,-1,8,230414,8,203377,178424,-1,-1,-1,598,4,8,281549,282842,230493,8,-1,230400,230525,0,-1,230414,7,282008,8,-1,0,210602,230316,0,40,50,6,284124,40,-1,-1,16,230414,8,-1,230414,0,284098,281553,230524,0,19,-1,280557,17,70,3,16
1059481190.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1057887355.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1060142213.0,1058642330.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,192122,47,268730368,16,204234,4,209723,-1,192110,26,237303,8,-1,280892,33587208,8,234279,13,8,8,-1,282009,191269,229851,-1,18,-1,-1,223873,210926,-1,134220032,-1,38,191843,15,-1,0,220075,235746,-1,38,43008,237303,220685,207716,320,10,54,191269,221658,11,-1,203388,-1,134220032,49,-1,191262,280450,8,0,-1,8,191269,8,209001,210843,-1,-1,-1,605,4,4,210498,232675,192708,8,-1,203464,191843,0,-1,237303,7,209053,8,210879,0,228794,210140,0,40,45,6,232673,35,-1,195087,9,237303,8,283093,192708,0,240328,238459,237303,0,24,-1,239126,15,75,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,237337,57,1343488,16,208968,8,236689,-1,283095,25,282859,8,-1,232728,134252544,8,228610,11,8,8,-1,229477,213009,231890,-1,16,-1,-1,188414,219106,-1,136480768,-1,53,220357,4,-1,0,282859,238055,-1,49,136611840,213009,235975,209561,80,9,61,282859,214007,14,-1,209071,-1,320,48,-1,211258,209222,8,0,-1,8,282859,8,235477,214923,-1,-1,-1,607,4,4,216153,235493,238499,8,-1,208965,219106,0,-1,282859,7,227792,8,282972,0,220356,210184,0,47,66,6,238591,56,-1,281846,3,219106,8,138698,188414,0,225062,231821,205234,0,18,-1,220859,12,58,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,43,294920,16,153275,8,282463,-1,-1,25,282463,8,-1,-1,134252544,8,237520,11,8,8,-1,-1,193001,234983,-1,16,-1,-1,228289,215786,-1,136611840,-1,72,280502,4,-1,0,201451,228660,-1,53,136611840,282466,235549,179725,320,9,42,201451,-1,14,-1,179931,-1,320,66,-1,282010,283260,8,0,-1,8,282463,4,223011,282466,-1,-1,-1,614,4,8,280515,177482,280893,8,-1,176568,153275,0,-1,282463,7,282438,8,-1,0,183965,202285,0,69,63,6,-1,76,-1,-1,3,282466,8,-1,50955,0,-1,240797,233121,0,18,-1,-1,12,42,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1056964608.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1061158912.0,1045220557.0,-1,29,294920,16,195057,8,179831,-1,-1,25,210352,8,-1,198080,294920,8,205321,13,8,8,-1,-1,193083,210962,-1,16,-1,-1,199891,208480,-1,134220032,-1,73,201084,19,-1,0,280894,238764,-1,33,136611840,280894,224940,211096,136611840,12,50,201084,-1,13,-1,209443,-1,134220032,23,-1,237110,281368,8,0,-1,8,280894,8,186849,210352,-1,-1,-1,631,4,8,232204,280560,282011,8,-1,229065,193083,0,-1,210352,7,281371,8,-1,0,226585,200942,0,67,80,6,162979,60,-1,-1,8,193552,8,-1,210352,0,-1,236487,193552,0,21,-1,-1,15,80,3,16
1059481190.0,1051512013.0,1036831949.0,1059900621.0,1041865114.0,1057803469.0,1051595899.0,1051397928.0,1064094925.0,1062309829.0,1042006042.0,1033476506.0,1057066949.0,1056964608.0,1062417203.0,1056629064.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063675494.0,1045220557.0,-1,44,1344512,16,193443,4,235320,-1,-1,27,184001,8,-1,-1,17858560,8,224213,13,8,8,-1,-1,184001,280895,-1,23,-1,-1,233027,229606,-1,134220032,-1,51,212485,9,-1,0,223790,209491,-1,33,1606656,184001,209447,204476,320,10,48,184001,-1,6,-1,240139,-1,134220288,34,-1,283262,235147,8,0,-1,8,184001,8,237384,235148,-1,-1,-1,650,4,4,282012,283772,188157,8,-1,221641,204476,0,-1,184001,7,-1,8,-1,0,226767,240889,0,51,33,6,-1,34,-1,-1,7,184001,8,-1,184001,0,-1,216239,228303,0,25,-1,-1,15,48,3,16
1063675494.0,1051367729.0,1056947831.0,1059900621.0,1041865114.0,1059481190.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1036831949.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1059481190.0,1045220557.0,-1,41,294920,16,193870,4,210544,-1,-1,25,282013,8,-1,-1,136611840,8,280896,12,8,8,-1,-1,237541,281758,-1,15,-1,-1,203211,282013,-1,134220032,-1,55,216449,2,-1,0,229473,205500,-1,58,134220032,282013,179884,235257,320,10,43,282013,-1,15,-1,239918,-1,136611840,37,-1,-1,219552,8,0,-1,8,210544,8,240415,283263,-1,-1,-1,665,4,4,-1,-1,240414,8,-1,211107,211107,0,-1,210544,7,-1,8,-1,0,230748,223818,0,59,44,6,-1,56,-1,-1,-1,229473,8,-1,179884,0,-1,282742,229474,0,16,-1,-1,13,52,3,16
1051595899.0,1052770304.0,1036831949.0,1059544944.0,1041576545.0,1052770304.0,1057066949.0,1051703273.0,1063675494.0,1061578342.0,1041435617.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1056947831.0,1059648963.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,-1,43,2394112,16,200463,8,282014,-1,-1,27,186748,8,-1,-1,33587208,8,237532,11,8,8,-1,-1,225725,229641,-1,23,-1,-1,138722,186748,-1,10496,-1,51,239314,10,-1,0,229321,214721,-1,48,2426880,186748,173415,282996,80,9,67,186748,-1,6,-1,280897,-1,320,61,-1,-1,284155,8,0,-1,8,282014,8,171743,193250,-1,-1,-1,666,4,8,204823,-1,223966,8,-1,158685,158685,0,-1,186748,7,-1,8,-1,0,238823,195031,0,50,48,6,-1,61,-1,-1,5,282996,8,-1,204737,0,-1,283264,200912,0,25,-1,-1,14,47,3,16
1051931443.0,1051512013.0,1052938076.0,1059868744.0,1042576468.0,1051512013.0,1064094925.0,1052072372.0,1033476506.0,1063256064.0,1042435539.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1058810102.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063301362.0,1045220557.0,-1,48,67403776,16,18122,8,225533,-1,-1,26,183392,8,-1,223978,16809992,8,173097,11,8,8,-1,-1,233897,220782,-1,16,-1,-1,210112,239595,-1,135563264,-1,70,228353,17,-1,0,163370,280898,-1,43,135563264,183392,199467,223568,320,9,46,233897,-1,10,-1,204196,-1,320,32,-1,281100,208364,8,0,-1,8,163370,8,224215,213136,-1,-1,-1,670,4,8,280525,282015,239593,8,-1,209673,213136,0,-1,183392,7,281661,8,-1,0,239596,190792,0,67,73,6,283265,62,-1,-1,12,183392,8,-1,231416,0,152554,230368,183392,0,24,-1,-1,12,46,3,16
1059481190.0,1059481190.0,1056947831.0,1059900621.0,1041865114.0,1057174323.0,1052266988.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1057246465.0,1056964608.0,1059481190.0,1056964608.0,1063675494.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,67,17858560,16,222263,4,203895,-1,-1,25,203895,8,-1,-1,43008,8,234678,13,8,8,-1,-1,231969,235278,-1,16,-1,-1,209780,228092,-1,134220032,-1,39,239763,18,-1,0,282331,204401,-1,63,135562240,203895,215247,204121,138707968,12,47,231969,-1,14,-1,229659,-1,134219792,63,-1,223124,230021,4,0,-1,8,203895,8,228699,201572,-1,-1,-1,673,4,4,184183,282432,282016,8,-1,226536,231969,0,-1,231969,7,280899,8,-1,0,234904,283266,0,38,53,6,-1,33,-1,-1,18,218066,4,-1,231969,0,-1,225430,218066,0,18,-1,-1,15,53,3,16
1051931443.0,1057174323.0,1056947831.0,1056964608.0,1041865114.0,1057174323.0,1033476506.0,1049834291.0,1060529766.0,1063256064.0,1042536202.0,1064346583.0,1057384038.0,1056964608.0,1061158912.0,1049834291.0,1059481190.0,1016028201.0,1060529766.0,1057384038.0,1061158912.0,1042428828.0,-1,67,33587208,16,220932,16,224739,-1,-1,25,280858,8,-1,237207,17858560,8,284411,15,8,8,-1,-1,224813,235222,-1,20,-1,-1,181436,201043,-1,136611840,-1,38,220921,24,-1,0,280858,210831,-1,57,285245440,280858,239148,282687,134219792,13,51,201043,-1,0,-1,284150,-1,134219792,57,-1,238449,235565,8,0,-1,8,224813,8,237333,202541,-1,-1,-1,674,5,136873984,227835,282017,225632,8,-1,280900,201043,0,-1,280858,12,283267,8,-1,0,237331,188202,0,37,47,6,280463,37,-1,-1,21,224813,8,-1,168732,0,-1,239180,240702,0,22,-1,-1,16,47,4,16
1059648963.0,1050253722.0,1052938076.0,1059900621.0,1041865114.0,1056243188.0,1051595899.0,1051092582.0,1056964608.0,1063291296.0,1041865114.0,1033476506.0,1056384116.0,1056964608.0,1059690906.0,1058810102.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,42,67403776,16,223957,8,228981,-1,-1,26,228804,8,-1,281097,1343488,8,283268,13,8,8,-1,-1,228804,231423,-1,18,-1,-1,156542,213228,-1,134220032,-1,55,209975,15,-1,0,206544,207872,-1,41,43008,282018,219781,183407,80,10,47,228804,-1,11,-1,281113,-1,134220032,40,-1,239549,240078,8,0,-1,8,228804,8,238342,229138,-1,-1,-1,680,4,8,208087,240080,280901,8,-1,199674,183407,0,-1,228804,7,223501,8,-1,0,217584,175934,0,62,47,6,209502,52,-1,-1,9,228981,8,-1,228804,0,204449,240079,282018,0,24,-1,-1,15,55,3,16
1059648963.0,1059481190.0,1056947831.0,1059900621.0,1041865114.0,1056125747.0,1051595899.0,1051092582.0,1034818683.0,1063256064.0,1041865114.0,1033476506.0,1056125747.0,1056964608.0,1059481190.0,1056964608.0,1063675494.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,46,34635776,16,47201,4,200414,-1,-1,25,239675,8,-1,-1,43008,8,214018,13,8,8,-1,-1,237475,223683,-1,16,-1,-1,199651,234167,-1,134220032,-1,39,239675,18,-1,0,158394,199277,-1,39,135432192,239675,239259,193690,135563264,12,53,200414,-1,14,-1,282019,-1,134220032,33,-1,283269,280902,8,0,-1,8,200414,8,239258,223223,-1,-1,-1,682,4,8,230186,282775,212210,8,-1,208594,158394,0,-1,239675,7,-1,8,-1,0,237527,212632,0,39,39,6,-1,39,-1,-1,18,204227,8,-1,163429,0,-1,228850,204227,0,18,-1,-1,15,39,3,16
1063675494.0,1051092582.0,1056947831.0,1060529766.0,1041972488.0,1059481190.0,1059313418.0,1056964608.0,1051931443.0,1063256064.0,1043542835.0,1049834291.0,1056125747.0,1056964608.0,1056125747.0,1036831949.0,1034697887.0,1016028201.0,1064094925.0,1041972488.0,1058910765.0,1051092582.0,-1,60,33587208,16,234777,8,202223,-1,-1,25,202223,8,-1,236412,136464384,8,202231,12,8,8,-1,284390,212424,234154,-1,15,-1,-1,201359,237217,-1,134220032,-1,36,194163,33,-1,0,234122,202171,-1,40,134220032,212424,202814,198970,8,8,29,202223,282020,5,-1,232849,-1,135432192,58,-1,237450,283034,8,0,-1,8,202223,8,237214,202322,-1,-1,-1,687,4,1,232168,225803,213491,8,-1,236991,212424,0,-1,202223,6,190634,8,-1,1,237305,213206,1,40,60,5,280903,40,-1,-1,14,179551,8,-1,202223,0,283270,237888,179551,0,16,-1,282967,13,70,2,16
1051931443.0,1052770304.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064514355.0,1051092582.0,1028443341.0,1063256064.0,1041865114.0,1033476506.0,1058196056.0,1056964608.0,1059481190.0,1056964608.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,49,294920,16,194904,8,221634,-1,-1,25,221634,8,-1,282021,134252544,8,237220,11,8,8,-1,229556,217714,233077,-1,16,-1,-1,179712,187035,-1,135563264,-1,68,233314,4,-1,0,206635,237385,-1,65,136480768,221634,233508,212958,576,9,53,221634,280491,14,-1,211873,-1,80,47,-1,280904,202214,8,0,-1,8,221634,8,237407,212709,-1,-1,-1,688,4,8,219120,283760,221625,8,-1,221621,221621,0,-1,221634,7,283271,8,-1,0,221447,237219,1,66,75,6,282811,77,-1,-1,3,221634,8,-1,221634,1,281750,227926,212806,0,18,-1,281622,12,73,3,16
1056964608.0,1049414861.0,1056947831.0,1059798280.0,1043542835.0,1051512013.0,1063675494.0,1057014940.0,1036429296.0,1063256064.0,1040187392.0,1051498591.0,1057910843.0,1056964608.0,1059481190.0,1056964608.0,1033476506.0,1016028201.0,1064094925.0,1043542835.0,1059690906.0,1049414861.0,-1,66,294920,16,179820,8,240647,-1,-1,25,226273,8,-1,284171,43008,8,232999,10,8,8,-1,224104,226273,218789,-1,16,-1,-1,231886,237398,-1,138577920,-1,52,220209,32,-1,0,199729,206603,-1,61,135432192,280905,183151,184065,8,8,31,226273,282502,5,-1,280863,-1,320,61,-1,190619,231877,8,0,-1,8,226273,8,232761,184664,-1,-1,-1,689,4,16,237399,237550,166539,8,-1,222123,179820,0,-1,226273,6,192548,8,-1,0,237449,207610,1,49,64,5,282022,37,-1,-1,13,199729,8,-1,176062,0,283272,222919,280905,0,18,-1,282802,12,31,2,16
