growthdate,injurydate,initialcurveoffset,playerid,injuryduration
8083,0,48,191050,0
9135,0,0,191053,0
9141,0,4,191055,0
8291,0,16,191066,0
9137,0,-24,191068,0
9123,0,-5,191076,0
8708,0,27,191079,0
9131,0,-13,191083,0
8898,0,0,191089,0
9122,0,-47,191090,0
8507,0,15,191093,0
9134,0,245,283705,0
9135,0,26,191096,0
7710,0,289,280621,0
9144,0,-13,191105,0
8542,0,306,282730,0
9136,0,0,191108,0
9130,0,1,191111,0
8070,0,9,191112,0
9144,0,0,191123,0
9146,0,218,283520,0
8126,0,218,281325,0
9140,0,-3,191148,0
9123,0,4,191151,0
9142,0,-9,191153,0
9144,0,-1,191154,0
9134,0,-35,191157,0
9144,0,0,191164,0
9128,0,4,191165,0
8958,0,239,284359,0
9132,0,4,191180,0
8958,0,317,283959,0
9145,0,-6,191198,0
9142,0,7,191202,0
9151,0,-1,191209,0
9141,0,4,191210,0
9143,0,2,191218,0
9133,0,3,191222,0
7294,0,30,191235,0
8958,0,243,283670,0
9128,0,25,191251,0
9146,0,-1,191252,0
9135,0,10,191255,0
8126,0,350,281848,0
8542,0,221,282478,0
8958,0,337,284520,0
9137,0,-2,191262,0
9133,0,4,191263,0
9137,0,4,191269,0
8958,0,199,284480,0
8958,0,279,284479,0
9122,0,18,191331,0
9131,0,-6,191333,0
8487,0,13,191336,0
7710,0,315,280714,0
9150,0,4,191377,0
9149,0,-3,191378,0
9133,0,247,283068,0
9127,0,3,191387,0
9123,0,1,191388,0
9122,0,263,282861,0
9144,0,10,191390,0
9125,0,4,191409,0
9148,0,283,281605,0
8126,0,310,281847,0
9136,0,-7,191437,0
8126,0,269,281524,0
8503,0,216,281706,0
9125,0,-3,191488,0
9128,0,3,191489,0
9139,0,-5,191506,0
8958,0,324,284478,0
8542,0,316,283067,0
8542,0,329,283066,0
9148,0,19,191548,0
9125,0,233,284477,0
9131,0,286,284476,0
8958,0,333,284475,0
7294,0,35,191559,0
8126,0,290,281814,0
9143,0,10,191563,0
9132,0,0,191565,0
9135,0,7,191566,0
7294,0,19,191589,0
9128,0,-10,191625,0
8920,0,0,191627,0
8488,0,8,191628,0
9138,0,19,191648,0
7710,0,261,280713,0
8542,0,213,283065,0
8313,0,19,191655,0
8542,0,265,283081,0
8126,0,282,281829,0
9142,0,5,191673,0
9123,0,9,191675,0
8958,0,344,284499,0
7294,0,26,191684,0
9139,0,26,191687,0
7461,0,30,191688,0
8958,0,290,283793,0
9141,0,-18,191730,0
9132,0,0,191740,0
8502,0,-14,191782,0
8902,0,-6,191783,0
8542,0,285,283064,0
8069,0,24,191805,0
9141,0,24,191814,0
8542,0,293,283080,0
8958,0,332,284498,0
8126,0,254,281846,0
8542,0,356,283098,0
9133,0,245,284519,0
9137,0,-2,191843,0
9133,0,6,191847,0
9133,0,4,191848,0
8126,0,317,281828,0
9139,0,299,283079,0
8542,0,387,283078,0
9141,0,-2,191910,0
7669,0,44,191915,0
8958,0,268,284497,0
7294,0,35,191924,0
7294,0,53,191937,0
8958,0,305,284496,0
9130,0,8,191979,0
9144,0,12,191980,0
9139,0,-4,191990,0
9133,0,-1,191996,0
8917,0,22,192001,0
9141,0,14,192009,0
9140,0,28,192012,0
9122,0,-1,192020,0
9147,0,0,192026,0
8290,0,48,192041,0
8498,0,43,192043,0
9139,0,-2,192045,0
9145,0,11,192046,0
8913,0,37,192070,0
9129,0,-2,192071,0
9150,0,12,192072,0
9137,0,-17,192073,0
9140,0,-12,192086,0
7654,0,22,192087,0
7672,0,19,192091,0
8958,0,360,283958,0
9145,0,-7,192102,0
8501,0,22,192110,0
9127,0,65,192114,0
8710,0,23,192119,0
9134,0,4,192122,0
9134,0,-4,192123,0
9149,0,0,192125,0
9133,0,16,192126,0
9141,0,-9,192128,0
8488,0,4,192129,0
9136,0,12,192146,0
7876,0,22,192154,0
7675,0,30,192155,0
9130,0,3,192156,0
8958,0,300,283957,0
9150,0,-1,192163,0
8126,0,313,281604,0
9150,0,7,192169,0
7294,0,45,192179,0
8913,0,247,281721,0
7294,0,24,192201,0
9142,0,5,192202,0
7656,0,27,192205,0
8066,0,67,192227,0
9124,0,4,192230,0
9126,0,-4,192231,0
9142,0,-1,192238,0
9144,0,-3,192241,0
9122,0,-5,192242,0
7479,0,47,192250,0
9139,0,-17,192251,0
8126,0,310,281342,0
9141,0,5,192255,0
9142,0,4,192259,0
9143,0,4,192270,0
9144,0,22,192273,0
9123,0,-16,192283,0
9121,0,0,192302,0
9127,0,-5,192310,0
7888,0,35,192316,0
9123,0,-21,192317,0
8727,0,-8,192318,0
8926,0,-23,192319,0
8291,0,5,192320,0
8481,0,-8,192321,0
9144,0,12,192328,0
8542,0,198,283029,0
9123,0,259,284410,0
8714,0,-1,192342,0
9149,0,0,192350,0
9126,0,2,192354,0
8505,0,10,192358,0
9124,0,-1,192362,0
7899,0,39,192363,0
9144,0,-6,192365,0
9131,0,17,192366,0
9145,0,268,284058,0
8542,0,355,282803,0
8958,0,301,284057,0
8542,0,247,282802,0
9137,0,-5,192373,0
9134,0,-2,192387,0
8914,0,0,192397,0
9121,0,3,192427,0
9129,0,5,192431,0
8492,0,-18,192437,0
9144,0,-3,192439,0
9135,0,-5,192445,0
9145,0,7,192448,0
9146,0,-4,192449,0
9128,0,-6,192451,0
9129,0,1,192457,0
8542,0,399,283102,0
8958,0,300,283597,0
9128,0,12,192470,0
9138,0,6,192471,0
9148,0,-3,192473,0
8081,0,18,192476,0
9148,0,-38,192479,0
9122,0,-11,192481,0
9148,0,285,283908,0
9133,0,289,284176,0
9124,0,-8,192495,0
8065,0,59,192496,0
8492,0,12,192505,0
8542,0,317,282957,0
7671,0,25,192537,0
8958,0,304,283519,0
8482,0,-27,192544,0
9148,0,-1,192546,0
9128,0,1,192548,0
8958,0,250,284400,0
8310,0,14,192557,0
8508,0,45,192559,0
8294,0,3,192560,0
8498,0,-9,192561,0
8898,0,27,192563,0
7893,0,13,192565,0
9139,0,0,192566,0
8710,0,17,192567,0
9137,0,-2,192572,0
9145,0,-20,192575,0
8289,0,19,192582,0
9134,0,17,192587,0
9138,0,3,192593,0
9125,0,240,284302,0
9134,0,-5,192608,0
9128,0,-3,192611,0
9135,0,1,192612,0
9149,0,3,192613,0
9123,0,76,192615,0
9134,0,242,282641,0
9149,0,5,192617,0
7294,0,38,192620,0
9149,0,270,281760,0
8907,0,23,192622,0
9125,0,11,192624,0
9134,0,-1,192629,0
9133,0,-2,192634,0
9128,0,2,192635,0
9126,0,-4,192638,0
8081,0,55,192641,0
8958,0,283,283669,0
9132,0,-6,192645,0
9127,0,4,192647,0
7294,0,71,192651,0
9148,0,8,192658,0
9123,0,-24,192660,0
9151,0,5,192661,0
8958,0,339,283668,0
9121,0,1,192665,0
9143,0,5,192667,0
8542,0,274,283028,0
9123,0,-11,192678,0
9142,0,-14,192679,0
8958,0,285,283700,0
7896,0,46,192695,0
9137,0,-12,192708,0
8493,0,23,192715,0
9123,0,15,192722,0
8072,0,11,192725,0
8958,0,271,283667,0
9138,0,0,192732,0
8958,0,273,283615,0
7897,0,18,192751,0
9140,0,-8,192756,0
9123,0,6,192757,0
9129,0,14,192766,0
8542,0,270,283112,0
7894,0,56,192774,0
9143,0,6,192778,0
9128,0,-17,192789,0
8899,0,10,192816,0
8500,0,252,280532,0
8958,0,363,284373,0
9133,0,6,192838,0
9149,0,-1,192840,0
8958,0,263,283757,0
9133,0,2,192853,0
9132,0,5,192883,0
9128,0,-8,192890,0
9136,0,4,192899,0
9139,0,7,192904,0
8958,0,281,284056,0
9137,0,1,192910,0
9147,0,225,282469,0
9130,0,-17,192915,0
7476,0,21,192922,0
9141,0,-14,192930,0
9122,0,11,192931,0
9123,0,8,192938,0
9129,0,-3,192955,0
8542,0,271,282610,0
9146,0,-7,192963,0
9144,0,-7,192970,0
9133,0,3,192971,0
8542,0,272,282349,0
9128,0,11,192982,0
9141,0,16,192984,0
9131,0,-13,192985,0
9136,0,0,192991,0
9146,0,39,193001,0
8502,0,25,193011,0
9122,0,-31,193013,0
9139,0,-14,193014,0
9124,0,-29,193023,0
8126,0,267,281122,0
9151,0,6,193029,0
9140,0,6,193030,0
9147,0,2,193041,0
9146,0,-1,193057,0
9121,0,-26,193061,0
9133,0,16,193062,0
8958,0,203,283907,0
9125,0,5,193073,0
7294,0,34,193076,0
9123,0,3,193077,0
8300,0,19,193080,0
7656,0,42,193081,0
9129,0,3,193082,0
9132,0,9,193083,0
9144,0,291,283809,0
7897,0,37,193091,0
9143,0,8,193092,0
7653,0,16,193097,0
9121,0,8,193098,0
9137,0,6,193103,0
9132,0,-8,193105,0
9136,0,5,193111,0
9142,0,11,193116,0
7657,0,54,193123,0
9137,0,0,193130,0
9141,0,11,193133,0
9143,0,-10,193139,0
8126,0,342,281523,0
8306,0,37,193143,0
8126,0,338,281173,0
9138,0,-11,193148,0
7294,0,19,193152,0
8072,0,48,193153,0
7664,0,44,193157,0
9131,0,-10,193158,0
9144,0,-49,193164,0
8294,0,7,193165,0
9127,0,-3,193169,0
9142,0,-4,193171,0
9123,0,-10,193172,0
9132,0,-14,193173,0
9149,0,15,193177,0
9145,0,-15,193182,0
9138,0,-2,193185,0
8489,0,5,193186,0
9144,8035,-14,193187,21
9135,0,0,193188,0
9145,0,2,193191,0
8511,0,-19,193195,0
9140,0,1,193201,0
9126,0,-28,193205,0
7874,0,7,193206,0
9125,0,-2,193209,0
9137,0,2,193211,0
8289,0,15,193222,0
8126,0,214,281603,0
8504,0,-17,193226,0
9127,0,13,193234,0
9124,0,8,193244,0
9147,0,-7,193245,0
8958,0,273,284358,0
9133,0,-5,193247,0
9136,0,-3,193250,0
9123,0,28,193251,0
9132,0,285,283456,0
9123,0,0,193254,0
9139,0,5,193260,0
8710,0,-6,193264,0
8126,0,326,281253,0
9145,0,-12,193268,0
9135,0,6,193272,0
8958,0,271,283666,0
8728,0,0,193277,0
7893,0,62,193278,0
9128,0,-12,193283,0
9121,0,-14,193290,0
9135,0,-16,193301,0
8300,0,24,193302,0
7465,0,24,193303,0
9134,0,4,193304,0
9139,0,8,193310,0
9128,0,18,193311,0
8726,0,-4,193312,0
9133,0,6,193314,0
8731,0,-49,193317,0
8909,0,-13,193318,0
9139,0,-15,193331,0
7483,0,42,193333,0
8504,0,14,193336,0
9144,0,-25,193337,0
9124,0,-16,193338,0
9130,0,250,281705,0
9150,0,-5,193344,0
9151,0,4,193345,0
9123,0,5,193346,0
9143,0,-12,193348,0
7294,0,58,193350,0
8497,0,11,193352,0
9145,0,-17,193357,0
8126,0,290,281602,0
9125,0,2,193361,0
8958,0,313,283906,0
8315,0,207,281775,0
8498,0,-25,193408,0
7294,0,19,193411,0
9124,0,0,193412,0
9147,0,1,193414,0
9141,0,13,193420,0
8958,0,341,283905,0
9141,0,-29,193422,0
7665,0,24,193425,0
9144,0,-1,193427,0
9128,0,0,193429,0
7485,0,41,193440,0
9129,0,-3,193442,0
9151,0,0,193443,0
8126,0,255,281341,0
9150,0,-4,193461,0
8126,0,243,281385,0
8483,0,-14,193468,0
9132,0,21,193469,0
8488,0,-7,193470,0
8494,0,36,193473,0
9128,0,10,193474,0
9146,0,6,193475,0
9123,0,12,193476,0
8303,0,30,193478,0
8496,0,42,193504,0
9139,0,3,193510,0
9138,0,-1,193516,0
9126,0,-6,193525,0
9136,0,-30,193528,0
9138,0,2,193532,0
9144,0,289,283665,0
9141,0,-2,193543,0
8293,0,29,193549,0
8958,0,263,283730,0
9132,0,1,193552,0
9147,0,-13,193554,0
9124,0,-14,193557,0
9139,0,-1,193561,0
9125,0,-13,193564,0
7658,0,59,193569,0
9134,0,6,193571,0
8494,0,-197,193574,0
9137,0,-14,193578,0
7485,0,57,193580,0
9148,0,-4,193581,0
9129,0,3,193584,0
8727,0,1,193594,0
8720,0,14,193601,0
9145,0,11,193602,0
8714,0,-3,193608,0
9148,0,4,193613,0
9137,0,-8,193631,0
9134,0,-4,193632,0
9132,0,17,193645,0
9150,0,-11,193651,0
9134,0,10,193669,0
7294,0,43,193679,0
9128,0,-4,193683,0
9129,0,-16,193686,0
9144,0,25,193688,0
7294,0,59,193690,0
8126,0,265,281340,0
9150,0,21,193693,0
8126,0,220,281339,0
8542,0,300,282336,0
8305,0,18,193698,0
8301,0,56,193706,0
8506,0,-20,193707,0
9126,0,7,193714,0
9128,0,25,193715,0
8313,0,50,193716,0
9141,0,-5,193727,0
9143,0,1,193728,0
9146,0,-5,193735,0
9136,0,3,193738,0
9150,0,-35,193739,0
9136,0,9,193746,0
8491,0,-9,193747,0
9126,0,-28,193749,0
8488,0,21,193757,0
9150,0,11,193758,0
8493,0,-11,193768,0
8497,0,-17,193771,0
9135,0,11,193780,0
9134,0,15,193786,0
9131,0,224,283756,0
9137,0,73,193794,0
9146,0,-4,193796,0
9138,0,5,193798,0
9136,0,-27,193804,0
9139,0,-1,193835,0
8542,0,330,282558,0
9121,0,-1,193844,0
9142,0,18,193847,0
9123,0,-1,193849,0
9126,0,1,193850,0
9148,0,-24,193851,0
9136,0,-3,193860,0
7669,0,37,193862,0
9141,0,253,282630,0
9135,0,4,193869,0
7294,0,20,193870,0
9133,0,-18,193875,0
8489,0,-3,193881,0
9151,0,-13,193884,0
9141,0,-3,193886,0
9135,0,-5,193887,0
9132,0,-9,193889,0
9128,0,2,193891,0
9137,0,12,193895,0
7484,0,25,193896,0
8306,0,9,193897,0
9130,0,-14,193900,0
9133,0,12,193909,0
9133,0,1,193910,0
9135,0,4,193911,0
7892,0,39,193931,0
9144,0,-3,193932,0
9136,0,1,193939,0
9134,0,1,193942,0
9122,0,14,193943,0
7890,0,27,193945,0
9121,0,5,193953,0
9124,0,5,193956,0
9127,0,9,193957,0
9130,0,18,193958,0
7294,0,61,193965,0
8958,0,376,283755,0
9132,0,-5,193983,0
9123,0,10,194006,0
7294,0,72,194015,0
9150,0,20,194017,0
9144,0,-18,194018,0
8065,0,30,194020,0
9130,0,-7,194022,0
9136,0,-6,194035,0
9141,0,15,194050,0
7873,0,52,194053,0
8500,0,-25,194059,0
9134,0,-31,194063,0
9139,0,27,194077,0
9148,0,3,194078,0
9137,0,-15,194079,0
9141,0,249,283827,0
9139,0,46,194083,0
9151,0,-6,194085,0
9142,0,-9,194086,0
9150,0,10,194089,0
9125,0,10,194091,0
9148,0,16,194092,0
7887,0,12,194094,0
9134,0,-18,194102,0
9127,0,-1,194122,0
9149,0,285,282860,0
9149,0,-22,194138,0
8094,0,27,194146,0
8292,0,71,194148,0
8734,0,-3,194149,0
8924,0,-6,194150,0
9126,0,-5,194163,0
9139,0,0,194171,0
9149,0,-5,194174,0
9139,0,0,194178,0
9128,0,17,194196,0
8958,0,239,283904,0
7881,0,53,194201,0
7294,0,37,194202,0
8958,0,184,284016,0
9126,0,8,194216,0
8542,0,293,282685,0
7902,0,28,194222,0
9123,0,-3,194229,0
8733,0,233,281826,0
9129,0,-6,194319,0
9148,0,5,194329,0
9146,0,18,194333,0
7661,8319,52,194334,64
9136,0,6,194349,0
8542,0,195,283063,0
8542,0,256,283062,0
8126,0,343,281813,0
8958,0,213,284474,0
7294,0,33,194404,0
9145,0,-11,194429,0
9140,0,-30,194431,0
8489,0,-11,194510,0
9141,0,255,284524,0
8503,0,-23,194569,0
9122,0,-9,194644,0
9150,0,-5,194654,0
8733,0,23,194656,0
9148,0,-24,194662,0
9135,0,13,194665,0
8714,0,12,194678,0
9121,0,5,194717,0
9135,0,-2,194718,0
9151,0,7,194725,0
9135,0,-11,194726,0
9121,0,-2,194727,0
8496,0,-16,194728,0
9127,0,-7,194730,0
7663,0,20,194753,0
9136,0,8,194759,0
9133,0,-23,194761,0
9144,0,-20,194765,0
9138,0,-4,194769,0
9134,0,-24,194783,0
8492,0,39,194785,0
9142,0,-54,194791,0
9138,0,0,194792,0
9129,0,-1,194806,0
9137,0,-4,194845,0
9150,0,1,194846,0
9143,0,5,194847,0
8126,0,297,281252,0
9150,0,7,194859,0
9139,0,-12,194876,0
9123,0,-7,194879,0
9135,0,22,194885,0
9127,0,7,194904,0
9140,0,2,194911,0
9126,0,2,194915,0
9143,0,-7,194916,0
9140,0,-10,194924,0
7478,0,34,194925,0
9123,0,4,194926,0
9123,0,0,194927,0
9128,0,3,194932,0
8308,0,11,194934,0
7672,0,78,194937,0
8958,0,292,284015,0
9143,0,-18,194954,0
9144,0,5,194956,0
7660,0,85,194957,0
9138,0,-25,194958,0
9129,0,0,194964,0
8958,0,197,283826,0
8726,0,-18,194996,0
9128,0,-3,194998,0
9128,0,-5,194999,0
8958,0,297,283903,0
9126,0,-6,195010,0
8958,0,304,283851,0
9140,0,-16,195013,0
9147,0,-16,195020,0
9136,0,5,195031,0
9131,0,-5,195033,0
9130,0,-20,195036,0
8082,0,31,195037,0
9132,0,0,195038,0
9132,0,8,195057,0
9134,0,-16,195065,0
7882,0,20,195086,0
9137,0,21,195087,0
8542,0,323,282778,0
8958,0,320,284014,0
9138,0,5,195090,0
9130,0,-24,195093,0
9126,0,-17,195096,0
9125,0,4,195124,0
8499,0,-26,195126,0
9128,0,-28,195202,0
7893,0,64,195219,0
7896,0,14,195255,0
8503,0,-16,195256,0
9149,0,-6,195258,0
9125,0,-1,195262,0
9149,0,0,195272,0
9145,0,-28,195286,0
7901,0,38,195313,0
8902,0,22,195356,0
8958,0,387,284379,0
8542,0,324,282432,0
9146,0,277,282684,0
8501,0,39,195363,0
9122,0,-9,195365,0
8290,0,20,195371,0
9151,0,-23,195396,0
9136,0,-44,195427,0
9145,0,2,195479,0
9125,0,-1,195480,0
8511,0,-1,195481,0
9141,0,-20,195519,0
9131,0,4,195586,0
8958,0,368,284535,0
9128,0,-8,195668,0
9149,0,-2,195671,0
9128,0,4,195687,0
8921,0,13,195698,0
8721,0,-25,195859,0
7874,0,18,195861,0
8492,0,10,195864,0
7875,0,25,195873,0
8958,0,218,284090,0
9140,0,-6,195912,0
9130,0,3,196007,0
9146,0,12,196016,0
8126,0,285,281790,0
9135,0,282,282879,0
8915,0,273,282934,0
9145,0,9,196143,0
8126,0,326,281704,0
9131,0,26,196150,0
7710,0,241,280667,0
8958,0,266,284280,0
8126,0,265,281703,0
9136,0,221,282322,0
9137,0,7,196219,0
9146,0,1,196318,0
9128,0,-11,196339,0
9148,0,-2,196353,0
8958,0,262,284055,0
9121,0,-4,196580,0
8958,0,308,284416,0
9137,0,6,196688,0
9124,0,7,196801,0
9135,0,0,196848,0
7294,0,300,280453,0
9126,0,0,196853,0
8067,0,34,196881,0
9149,0,5,196884,0
9145,0,6,196885,0
7876,0,22,196889,0
8542,0,280,283003,0
7899,0,32,196905,0
9140,0,7,196907,0
8958,0,334,284089,0
9149,0,-26,196916,0
8720,0,-10,196921,0
9137,0,4,196930,0
8908,0,-14,196932,0
9140,0,-20,196933,0
8722,0,-6,196934,0
9127,0,4,196935,0
9125,0,-8,196940,0
9133,0,-1,196942,0
8958,0,292,284318,0
8542,0,234,282964,0
8906,0,-11,196952,0
8484,0,40,196953,0
9144,0,8,196976,0
8502,0,-14,196978,0
9141,0,-37,196983,0
7878,0,19,196991,0
9128,0,290,284319,0
9121,0,-5,197031,0
8074,0,53,197061,0
7880,0,47,197062,0
7487,0,31,197079,0
9146,0,10,197081,0
9124,0,-1,197083,0
9133,0,3,197117,0
9122,0,-4,197136,0
9151,0,7,197148,0
9137,0,11,197154,0
8904,0,12,197164,0
7664,0,30,197165,0
8728,0,-4,197166,0
8713,0,-31,197170,0
9130,0,-2,197225,0
9123,0,9,197226,0
8914,0,-1,197231,0
9133,0,-22,197233,0
9144,0,-10,197240,0
8719,0,1,197241,0
9132,0,9,197242,0
8958,0,259,284395,0
8126,0,272,281096,0
9131,0,-22,197376,0
9144,0,-1,197391,0
8958,0,238,284473,0
8489,0,9,197439,0
9148,0,-6,197441,0
7894,0,31,197445,0
8495,0,-17,197480,0
9133,0,-1,197496,0
9139,0,252,281845,0
9143,0,13,197597,0
8088,0,9,197641,0
9141,0,6,197647,0
7893,0,40,197655,0
8311,0,29,197678,0
8708,0,-14,197681,0
9124,0,-9,197687,0
9139,0,0,197688,0
9127,0,-12,197689,0
9126,0,-8,197716,0
9142,0,2,197717,0
9129,0,-25,197756,0
8714,0,-13,197774,0
9146,0,-7,197777,0
8507,0,-13,197781,0
9147,0,1,197785,0
9135,0,0,197786,0
9135,0,-4,197813,0
9138,0,-6,197817,0
9135,0,7,197819,0
7666,0,21,197831,0
7665,0,59,197837,0
9137,0,0,197838,0
9137,0,18,197839,0
9149,0,4,197851,0
8502,0,14,197853,0
9146,0,13,197860,0
9132,0,-2,197883,0
9124,0,17,197890,0
8920,0,-11,197891,0
8509,0,4,197893,0
7294,0,64,197896,0
9126,0,-3,197907,0
7878,0,50,197911,0
9146,0,0,197918,0
9133,0,294,282557,0
8292,0,11,197926,0
9147,0,0,197928,0
9125,0,-39,197930,0
9129,0,-5,197932,0
9134,0,23,197937,0
9144,0,-5,197941,0
9142,0,0,197945,0
8302,0,33,197948,0
9129,0,-6,197953,0
9136,0,-26,197954,0
8299,0,13,197961,0
9138,0,5,197965,0
8508,0,-4,197972,0
8958,0,301,284175,0
9147,0,-36,197975,0
9133,0,-20,197981,0
8542,0,355,282729,0
9141,0,16,197984,0
9129,0,-20,197990,0
7888,0,11,197996,0
9144,0,-25,197998,0
9141,0,-4,198000,0
9150,0,0,198006,0
8958,0,295,284357,0
9131,0,12,198009,0
8485,0,-27,198011,0
8958,0,342,283614,0
9128,0,5,198019,0
8302,0,10,198023,0
9126,0,2,198024,0
8724,0,-29,198031,0
8731,0,37,198032,0
9131,0,0,198033,0
9141,0,23,198034,0
9130,0,1,198036,0
9126,0,-18,198039,0
7294,0,30,198040,0
8496,0,26,198046,0
8958,0,340,284356,0
9142,0,-14,198057,0
8094,0,15,198062,0
9132,0,4,198063,0
9151,0,5,198067,0
9132,0,3,198070,0
8897,0,-34,198071,0
7902,0,22,198073,0
7900,0,15,198076,0
9137,0,3,198077,0
9131,0,-25,198079,0
9132,0,-12,198080,0
9124,0,-3,198094,0
9148,0,12,198103,0
9138,0,-1,198104,0
9121,0,7,198113,0
9149,0,-5,198117,0
8085,0,15,198118,0
9137,0,5,198120,0
9130,0,0,198129,0
9147,0,-11,198133,0
7665,0,36,198135,0
9135,0,3,198136,0
8958,0,251,284292,0
9130,0,-23,198140,0
7895,0,48,198141,0
9140,0,-1,198142,0
9129,0,-18,198143,0
8488,0,-20,198145,0
9121,0,-11,198146,0
7885,0,21,198147,0
9135,0,-8,198150,0
9140,0,-30,198153,0
9123,0,-14,198155,0
8291,0,8,198156,0
9125,0,11,198160,0
8712,0,-36,198162,0
9121,0,0,198164,0
8725,0,-12,198175,0
8923,8428,32,198176,77
9125,0,-12,198177,0
7876,0,36,198178,0
9141,0,16,198190,0
9131,0,1,198193,0
9138,0,3,198194,0
9150,0,-14,198195,0
9134,0,-8,198196,0
9139,0,-1,198197,0
9128,0,16,198198,0
8068,0,11,198200,0
7294,0,38,198202,0
9138,0,8,198219,0
7877,0,8,198220,0
7675,0,11,198223,0
9126,0,0,198229,0
9128,0,-6,198230,0
9144,0,3,198235,0
9135,0,4,198240,0
9131,0,-13,198244,0
9149,0,2,198250,0
8958,0,387,284355,0
8958,0,288,284354,0
9132,0,-9,198264,0
9131,0,-10,198269,0
8958,0,331,284353,0
8958,0,323,284352,0
9121,0,-13,198285,0
8542,0,322,283048,0
8958,0,332,283902,0
9148,0,-14,198329,0
8958,0,339,284525,0
8510,0,-10,198331,0
9121,0,13,198335,0
9129,0,-34,198337,0
9149,0,6,198347,0
9125,0,4,198348,0
9128,0,0,198350,0
8079,0,50,198352,0
9132,0,-5,198354,0
9138,0,-2,198355,0
9135,0,-4,198368,0
9130,0,-9,198377,0
8734,0,32,198379,0
9132,0,276,284054,0
9130,0,4,198394,0
9128,0,-19,198414,0
9121,0,-21,198420,0
9135,0,296,284053,0
9150,0,1,198428,0
8726,0,-39,198436,0
8715,0,-20,198437,0
9141,0,7,198444,0
7671,0,48,198449,0
9146,0,-6,198451,0
9143,0,-13,198453,0
9142,0,0,198455,0
8317,0,15,198474,0
9142,0,13,198479,0
9137,0,-2,198489,0
8958,0,349,283956,0
8491,0,7,198491,0
8900,0,14,198497,0
8728,0,-14,198504,0
9134,0,1,198511,0
9138,0,-8,198513,0
9130,0,2,198517,0
9151,0,-9,198519,0
9142,0,-14,198534,0
8315,0,44,198538,0
9122,0,-13,198543,0
9137,0,12,198553,0
8958,0,271,283901,0
9128,0,-6,198564,0
7898,0,32,198579,0
9135,0,23,198581,0
7885,0,26,198584,0
9145,0,8,198589,0
9139,0,-11,198591,0
9136,8428,-16,198599,15
8309,0,13,198600,0
9137,0,-2,198601,0
9151,0,-13,198604,0
8542,0,236,282601,0
9127,0,6,198608,0
9140,0,10,198611,0
9128,0,3,198614,0
9139,0,2,198617,0
9141,0,-4,198622,0
8314,0,-51,198623,0
9144,0,21,198624,0
9146,0,-31,198625,0
9121,0,-4,198630,0
9129,0,-1,198631,0
9136,0,-4,198632,0
8732,0,-30,198638,0
7885,0,29,198640,0
9129,0,-21,198641,0
9151,0,7,198642,0
9124,0,289,283729,0
9121,0,3,198654,0
8705,0,6,198657,0
9126,0,-19,198658,0
9122,0,-19,198683,0
9123,0,-29,198685,0
9132,0,-203,198687,0
8086,0,26,198688,0
9124,0,-9,198689,0
9139,0,-11,198690,0
9129,0,-46,198692,0
8495,0,-15,198701,0
8917,0,10,198702,0
8900,0,22,198704,0
8488,0,17,198705,0
8720,0,-17,198706,0
9131,0,-8,198710,0
9136,0,-5,198715,0
9136,0,7,198717,0
8911,0,-24,198719,0
8511,0,-19,198731,0
8958,0,358,284325,0
9137,0,0,198749,0
9144,0,3,198751,0
7876,0,12,198760,0
8706,0,16,198776,0
8719,0,-1,198784,0
7889,0,13,198785,0
9149,8385,20,198810,43
9122,0,-19,198811,0
8542,0,292,282431,0
9144,0,-1,198817,0
8958,0,189,283613,0
8485,0,-20,198825,0
9142,0,15,198836,0
8958,0,289,283900,0
9136,0,282,283899,0
9130,0,-7,198846,0
7656,0,48,198849,0
9122,0,3,198852,0
8065,0,38,198856,0
7467,0,44,198857,0
8291,0,32,198861,0
8298,0,52,198868,0
9121,0,-58,198891,0
9139,0,0,198899,0
8511,0,59,198900,0
8733,0,19,198904,0
9131,0,-14,198908,0
9148,0,5,198910,0
8958,0,231,283664,0
9144,0,-5,198927,0
9143,0,6,198928,0
9128,0,-1,198946,0
7652,0,20,198949,0
9124,0,-4,198950,0
9122,0,-15,198951,0
9140,0,-11,198952,0
8925,0,25,198953,0
9133,0,-1,198955,0
9144,0,-9,198959,0
9133,0,4,198962,0
9129,0,1,198964,0
7654,0,49,198970,0
8126,0,340,281772,0
9148,0,-13,198977,0
9150,0,4,198989,0
9122,0,0,198990,0
9135,0,3,198991,0
8542,0,320,282513,0
9143,0,287,281852,0
8306,0,58,199000,0
8081,0,17,199001,0
8088,0,20,199002,0
8907,0,19,199005,0
8292,0,28,199010,0
9148,0,-25,199011,0
9121,0,-7,199014,0
9126,0,13,199018,0
9147,0,0,199021,0
9148,0,-21,199023,0
9136,0,-6,199027,0
9121,0,-2,199029,0
9149,0,-11,199030,0
8733,0,-51,199035,0
9149,0,6,199042,0
9135,0,-11,199046,0
9147,0,-2,199047,0
8075,0,56,199049,0
9143,0,-6,199053,0
9140,0,-7,199057,0
9126,0,3,199058,0
9147,0,287,283699,0
8483,0,-18,199069,0
9141,0,0,199074,0
8488,0,13,199101,0
9130,0,10,199103,0
9137,0,-18,199110,0
8958,0,252,283955,0
8126,0,311,281470,0
9131,0,18,199131,0
8726,0,27,199139,0
9141,0,40,199141,0
8081,0,28,199151,0
9121,0,-16,199157,0
8506,0,-18,199158,0
