offset6x,offset5y,offset10x,offset2x,defenders,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,attackers,offset9x,midfielders,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,formationname,playerinstruction10_1,playerinstruction3_1,playerinstruction1_1,position10,playerinstruction9_2,playerinstruction9_1,playerinstruction4_2,position6,playerinstruction1_2,playerinstruction5_2,offensiverating,position8,playerinstruction7_1,playerinstruction0_2,playerinstruction8_1,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,teamid,position2,playerinstruction4_1,formationid,playerinstruction8_2,playerinstruction0_1,relativeformationid,position4,playerinstruction2_2,position3,formationfullnameid,playerinstruction7_2,position0,position9,position7,position1,playerinstruction2_1
1059430859.0,1059289930.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1051931443.0,1051092582.0,1028443341.0,1063256064.0,1041865114.0,1033476506.0,1056125747.0,1056964608.0,1059360394.0,1069547520.0,1056964608.0,1083179008.0,1064514355.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-4-1-1,1343488,16,4,25,8,43008,8,13,8,8,2,16,134220032,0,136644608,136611840,12,14,134220032,8,8,8,710,4,8,255,8,0,18,7,8,6,18,8,0,18,15,3,16
1051931443.0,1051512013.0,1036831949.0,1059724460.0,1082130432.0,1043542835.0,1051512013.0,1056880722.0,1052350874.0,1063675494.0,1061578342.0,1043542835.0,1036831949.0,1057803469.0,1056964608.0,1061633707.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1063801324.0,1045556101.0,1063256064.0,1045556101.0,4-3-3,1345536,16,8,27,8,294920,8,11,8,8,3,23,134220032,0,1345536,320,9,6,80,8,8,8,711,4,8,256,8,0,10,7,8,6,5,8,0,25,14,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1057942720.0,1056964608.0,1057831990.0,1065353216.0,1056880722.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,268697632,16,4,25,8,134252544,8,11,8,8,2,16,136480768,0,136611840,320,9,14,320,8,8,8,741,4,8,257,8,0,4,7,8,6,3,8,0,18,12,3,16
1052266988.0,1052770304.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1034147594.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1056964608.0,1082130432.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,100696064,16,4,25,8,134236160,8,11,8,8,2,16,136873984,0,136873984,320,9,14,80,8,8,8,742,4,4,258,8,0,4,7,8,6,3,8,0,18,12,3,16
1051595899.0,1056125747.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1056964608.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1059690906.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,4-3-3,2263040,16,4,27,8,294920,8,15,8,8,3,23,43008,0,2394112,134220032,13,6,134219792,8,8,8,744,4,4,259,8,0,11,7,8,6,4,8,0,25,18,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,67403776,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134221840,8,8,8,819,4,4,260,8,0,16,7,8,6,11,8,0,24,15,3,16
1059481190.0,1057384038.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1034483139.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057481346.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-4-1-1,294920,16,4,25,8,134252544,8,13,8,8,2,16,134220032,0,136610816,136480768,12,14,134219792,8,8,8,820,4,8,261,8,0,18,7,8,6,18,8,0,18,15,3,16
1059648963.0,1058147402.0,1056947831.0,1059645607.0,1082130432.0,1041294688.0,1056125747.0,1051595899.0,1052109282.0,1028443341.0,1063256064.0,1041294688.0,1030268702.0,1056125747.0,1056964608.0,1058196056.0,1069547520.0,1057217944.0,1083179008.0,1064514355.0,1016028201.0,1063675494.0,1046898278.0,1059989540.0,1046898278.0,4-4-1-1,33587208,16,4,25,8,43008,8,13,8,8,2,16,134220032,0,136873984,136611840,12,14,134219792,8,8,8,837,4,4,262,8,0,18,7,8,6,18,8,0,18,15,3,16
1059648963.0,1057862189.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1051595899.0,1051092582.0,1028443341.0,1063256064.0,1041865114.0,1033476506.0,1056125747.0,1056964608.0,1057883999.0,1069547520.0,1056759926.0,1083179008.0,1064514355.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-4-1-1,16809992,16,4,25,8,134236160,8,13,8,8,2,16,134219792,0,136611840,136610816,12,14,134220032,8,8,8,838,4,4,263,8,0,18,7,8,6,18,8,0,18,15,3,16
1052266988.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,100696064,16,8,25,8,134252544,8,11,8,8,2,16,135825408,0,136480768,576,9,14,80,8,8,8,873,4,4,264,8,0,4,7,8,6,3,8,0,18,12,3,1
1051595899.0,1052441471.0,1056947831.0,1060174089.0,1084227584.0,1042972410.0,1052441471.0,1064514355.0,1051461681.0,1028443341.0,1063256064.0,1042724107.0,1033476506.0,1057384038.0,1056964608.0,1057384038.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,136876032,0,136857600,320,9,14,320,8,8,8,894,4,8,265,8,0,4,7,8,6,3,8,0,18,12,3,16
1059363750.0,1057384038.0,1052938076.0,1056964608.0,1080033280.0,1041865114.0,1057518256.0,1051595899.0,1049834291.0,1032671199.0,1063675494.0,1042294610.0,1056964608.0,1057437725.0,1056964608.0,1057384038.0,1073741824.0,1058810102.0,1083179008.0,1064514355.0,1016028201.0,1060529766.0,1051512013.0,1062836634.0,1041865114.0,3-1-4-2,294920,16,16,26,8,268730368,8,13,8,8,3,16,134220032,0,136611840,136611840,12,1,134220032,8,8,8,896,5,320,266,8,0,22,10,8,6,-1,8,0,24,15,4,16
1059481190.0,1057384038.0,1053273620.0,1060529766.0,1082130432.0,1043542835.0,1057174323.0,1051931443.0,1051867690.0,1031718253.0,1063256064.0,1043542835.0,1033476506.0,1057174323.0,1056964608.0,1057384038.0,1073741824.0,1058642330.0,1082130432.0,1064514355.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134222080,0,136857600,136857600,12,10,134219792,8,8,8,897,4,8,267,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,18,134252544,0,134252544,320,9,14,320,8,8,8,898,4,8,268,8,0,3,7,8,6,16,8,0,19,17,3,1
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041979199.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,900,4,4,269,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,1343488,16,8,25,8,134252544,8,11,8,8,2,16,135563264,0,136611840,80,9,14,320,8,8,8,917,4,8,270,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064247597.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2263040,16,8,27,8,294920,8,13,8,8,3,23,134220032,0,2394112,80,10,6,134220288,8,8,8,919,4,4,271,8,0,9,7,8,6,7,8,0,25,15,3,16
1051931443.0,1057174323.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1031798784.0,1059690906.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045891645.0,1063256064.0,1045220557.0,4-3-3,2263040,16,4,27,8,33587208,8,15,8,8,3,23,43008,0,4360192,134219792,13,6,134220032,8,8,8,920,4,4,272,8,0,11,7,8,6,4,8,0,25,18,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-4-1-1,294920,16,4,25,8,134252544,8,13,8,8,2,16,134220032,0,136611840,136611840,12,14,134220032,8,8,8,922,4,4,273,8,0,18,7,8,6,18,8,0,18,15,3,16
1059648963.0,1051512013.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1051595899.0,1051092582.0,1064014394.0,1061578342.0,1041865114.0,1033476506.0,1056125747.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,33587208,8,13,8,8,3,23,134220032,0,2394112,320,10,6,134220032,8,8,8,982,4,8,274,8,0,9,7,8,6,7,8,0,25,15,3,16
1051931443.0,1057174323.0,1053273620.0,1056964608.0,1077936128.0,1041865114.0,1057174323.0,1028443341.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1064514355.0,1057384038.0,1056964608.0,1059690906.0,1075838976.0,1058642330.0,1083179008.0,1059481190.0,1016028201.0,1059900621.0,1057384038.0,1063256064.0,1041865114.0,3-4-1-2,294920,16,16,26,8,294920,8,15,8,8,4,18,136480768,0,134252544,134220032,13,1,134220032,8,8,8,983,5,136480768,275,8,0,23,12,8,6,-1,8,0,24,16,4,16
1063675494.0,1051512013.0,1056947831.0,1059900621.0,1083179008.0,1041865114.0,1059481190.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1036831949.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,33587208,16,8,25,8,138577920,8,12,8,8,2,15,10496,0,134220032,80,10,15,136873984,8,8,8,1013,4,8,276,8,0,2,7,8,6,-1,8,0,16,13,3,16
1059481190.0,1059481190.0,1053273620.0,1059900621.0,1082130432.0,1043542835.0,1057174323.0,1051931443.0,1051092582.0,1028443341.0,1063256064.0,1043542835.0,1028443341.0,1057174323.0,1056964608.0,1059481190.0,1073741824.0,1058642330.0,1082130432.0,1064514355.0,1016028201.0,1064514355.0,1046898278.0,1063256064.0,1046898278.0,4-4-2,294920,16,8,26,8,294920,8,13,4,8,2,16,134220032,0,136873984,136611840,12,10,134220032,8,8,8,1028,4,4,277,8,0,16,7,8,6,11,8,0,24,15,3,2
1057014940.0,1057209555.0,1036831949.0,1059563399.0,1082130432.0,1043542835.0,1056125747.0,1051595899.0,1052350874.0,1064094925.0,1062489345.0,1043012675.0,1036831949.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1063942252.0,1046361407.0,1063256064.0,1046790904.0,4-3-3,2394112,16,4,27,8,294920,8,14,8,8,3,23,134220032,0,2394112,134220032,13,6,134220032,8,8,8,1032,4,4,278,8,0,8,7,8,6,17,8,0,25,15,3,1
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1062150445.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1060048260.0,1056964608.0,1059690906.0,1065353216.0,1045012519.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1060048260.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,18,134252544,0,43008,320,9,14,320,8,8,8,1035,4,4,279,8,0,3,7,8,6,16,8,0,19,17,3,2
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,18,134252544,0,43008,320,9,14,320,8,8,8,1039,4,8,280,8,0,3,7,8,6,16,8,0,19,17,3,16
1051827424.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051270421.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,268730368,16,8,25,8,134252544,8,11,8,8,2,16,136595456,0,135858176,320,9,14,320,8,8,8,1053,4,8,281,8,0,4,7,8,6,3,8,0,18,12,3,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1060,6,16,282,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1061,6,16,283,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1062,6,16,284,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1063,6,16,285,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1064,6,16,286,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1065,6,16,287,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1066,6,16,288,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1067,6,16,289,8,0,-1,3,8,4,-1,8,0,31,16,7,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-NONE-,2263040,16,4,29,8,268730368,8,18,8,8,2,15,134219792,0,2263040,4,19,-1,134220288,8,8,8,1068,6,16,290,8,0,-1,3,8,4,-1,8,0,31,16,7,16
1064346583.0,1051931443.0,1053273620.0,1059481190.0,1084227584.0,1041865114.0,1057942720.0,1032469873.0,1051931443.0,1056964608.0,1063256064.0,1041865114.0,1029785518.0,1057915876.0,1056964608.0,1059816735.0,1065353216.0,1058642330.0,1082130432.0,1056964608.0,1014350479.0,1064430469.0,1046898278.0,1063256064.0,1046898278.0,4-2-3-1,294920,16,8,26,8,294920,8,12,8,8,2,18,136611840,0,134252544,320,10,11,136611840,8,8,8,1318,4,8,291,8,0,4,7,8,6,10,8,0,24,16,3,16
1051931443.0,1057174323.0,1033476506.0,1056964608.0,1077936128.0,1041865114.0,1057174323.0,1033476506.0,1049834291.0,1064094925.0,1062417203.0,1041865114.0,1064094925.0,1058432614.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1082130432.0,1059481190.0,1016028201.0,1060529766.0,1058432614.0,1063256064.0,1042435539.0,3-4-3,4362240,16,16,27,8,294920,8,15,8,8,4,23,2246656,0,1345536,134219792,13,0,134220032,8,8,8,1322,5,2394112,292,8,0,25,12,8,6,2,8,0,25,16,4,16
1051931443.0,1057174323.0,1056947831.0,1056964608.0,1077936128.0,1041865114.0,1057174323.0,1034818683.0,1049834291.0,1060529766.0,1063256064.0,1042871747.0,1063675494.0,1057831990.0,1056964608.0,1061158912.0,1073741824.0,1049834291.0,1084227584.0,1059481190.0,1016028201.0,1060529766.0,1057719583.0,1061158912.0,1042985832.0,3-4-2-1,41943048,16,16,25,8,285245440,8,15,8,8,3,20,2656256,0,268730368,134220032,13,0,134219792,8,8,8,1325,5,1591296,293,8,0,24,12,8,6,21,8,0,22,16,4,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,4,25,8,43008,8,11,8,8,2,16,136611840,0,136595456,320,9,14,320,8,8,8,1327,4,8,294,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,2394112,0,2394112,320,9,14,320,8,8,8,1330,4,8,295,8,0,4,7,8,6,3,8,0,18,12,3,16
1056964608.0,1049414861.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1056964608.0,1033476506.0,1063256064.0,1041865114.0,1051092582.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1033476506.0,1016028201.0,1064094925.0,1041865114.0,1059690906.0,1049414861.0,5-4-1,67403776,16,4,25,8,134252544,8,10,8,8,0,16,2394112,0,2394112,4,8,5,320,8,8,8,1331,4,16,296,8,0,32,6,8,5,13,8,0,18,12,2,16
1059481190.0,1058586965.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1029114429.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058613808.0,1073741824.0,1058642330.0,1082130432.0,1064430469.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136857600,136857600,12,10,134220032,8,8,8,1334,4,8,297,8,0,16,7,8,6,11,8,0,24,15,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1060739482.0,1045220557.0,4-4-1-1,100696064,16,4,25,8,294920,8,13,8,8,2,16,134220032,0,2394112,2394112,12,13,134220032,8,8,8,1335,4,4,298,8,0,19,7,8,6,8,8,0,21,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,2245632,0,2394112,320,9,14,320,8,8,8,1337,4,8,299,8,0,4,7,8,6,3,8,0,18,12,3,16
1051595899.0,1052511935.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052511935.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1057776625.0,1065353216.0,1056964608.0,1082130432.0,1059531522.0,1016028201.0,1064094925.0,1045220557.0,1059440925.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,136611840,0,136595456,288,9,14,288,8,8,8,1338,4,8,300,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1061158912.0,1045220557.0,4-4-1-1,294920,16,4,25,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,13,134220032,8,8,8,1341,4,4,301,8,0,19,7,8,6,8,8,0,21,15,3,16
1051931443.0,1057174323.0,1036831949.0,1059271475.0,1082130432.0,1040187392.0,1057174323.0,1063675494.0,1052350874.0,1058810102.0,1061578342.0,1040187392.0,1036831949.0,1061578342.0,1056964608.0,1063675494.0,1082130432.0,1052938076.0,1073741824.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1063675494.0,1046898278.0,4-2-4,2379776,16,8,27,8,8650760,8,15,8,8,4,24,2641920,0,41943048,134220032,13,2,134219792,8,8,8,1343,4,8,302,8,0,5,7,8,6,-1,8,0,26,23,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,294920,8,13,8,8,2,16,134219792,0,136611840,136611840,12,10,134220032,8,8,8,1352,4,4,303,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,4,25,8,134252544,8,11,8,8,2,16,2377728,0,2394112,320,9,14,320,8,8,8,1353,4,4,304,8,0,4,7,8,6,3,8,0,18,12,3,16
1063675494.0,1051512013.0,1053273620.0,1059900621.0,1083179008.0,1041865114.0,1059481190.0,1056907565.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1059481190.0,1073741824.0,1058642330.0,1080033280.0,1056964608.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,4-1-3-2,294920,16,4,26,8,16809992,8,12,8,8,2,16,134220032,0,2689024,80,10,12,2263040,8,8,8,1354,4,4,305,8,0,1,7,8,6,-1,8,0,24,14,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,4,25,8,43008,8,11,8,8,2,16,2393088,0,2263040,320,9,14,320,8,8,8,1355,4,4,306,8,0,4,7,8,6,3,8,0,18,12,3,16
